https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1684972800000,2023-05-25 00:00:00,BCH/USDT,112,112.28,98.1,111.86,157328.94,1416.318534,29601.53,265.448542,976,111.09
1684886400000,2023-05-24 00:00:00,BCH/USDT,115.56,115.56,111,112.06,28501.67,253.143214,12097.71,107.347207,437,112.6
1684800000000,2023-05-23 00:00:00,BCH/USDT,114.64,117.03,114.64,115.56,15920.3,137.593239,8988.72,77.682955,370,115.7
1684713600000,2023-05-22 00:00:00,BCH/USDT,114.41,115.12,113.01,114.64,20023.32,175.156109,9357.52,81.802006,449,114.31
1684627200000,2023-05-21 00:00:00,BCH/USDT,116.59,116.98,113.85,114.4,21755.1,188.443695,10044.84,86.878854,533,115.45
1684540800000,2023-05-20 00:00:00,BCH/USDT,115.43,116.86,114.65,116.53,18558.5,159.892929,9155.3,78.899519,592,116.07
1684454400000,2023-05-19 00:00:00,BCH/USDT,115.12,115.97,114.73,115.43,21744.08,188.545869,10562.38,91.547367,552,115.32
1684368000000,2023-05-18 00:00:00,BCH/USDT,117.99,117.99,113,115.25,56560.08,487.070167,25516.36,219.559042,982,116.14
1684281600000,2023-05-17 00:00:00,BCH/USDT,116.78,118.49,115.57,117.96,40031.15,341.7085,19799.26,168.855847,920,117.15
1684195200000,2023-05-16 00:00:00,BCH/USDT,116.11,117.51,114.09,116.6,41560.87,357.745521,24199.42,208.164148,920,116.17
1684108800000,2023-05-15 00:00:00,BCH/USDT,115.28,120.68,114.38,116.04,52812.66,448.180233,28145.95,238.494963,1008,117.85
1684022400000,2023-05-14 00:00:00,BCH/USDT,112.95,115.85,112.84,115.21,32079.67,280.372882,19010.03,166.053444,649,114.42
1683936000000,2023-05-13 00:00:00,BCH/USDT,114.35,114.52,112.62,112.95,28464.96,250.106506,13832.31,121.529335,432,113.81
1683849600000,2023-05-12 00:00:00,BCH/USDT,113.21,115.31,112.48,115.29,53892.65,473.132007,26464.85,232.024395,560,113.9
1683763200000,2023-05-11 00:00:00,BCH/USDT,116.57,117.65,111,113.36,48850.13,431.829453,19254.37,170.444779,920,113.13
1683676800000,2023-05-10 00:00:00,BCH/USDT,121.9,123.29,117,117.39,39548.72,331.051813,18604.9,155.137731,358,119.48
1683590400000,2023-05-09 00:00:00,BCH/USDT,111.03,123.29,110.24,122.09,151085.2,1256.906447,86571.75,721.895448,946,120.28
1683504000000,2023-05-08 00:00:00,BCH/USDT,116.02,116.75,107.55,111.08,47802.1,425.166721,26318.43,234.402296,631,112.44
1683417600000,2023-05-07 00:00:00,BCH/USDT,116.72,117.6,115.94,116.04,7994.32,68.393658,3914.11,33.500081,413,116.88
1683331200000,2023-05-06 00:00:00,BCH/USDT,120.07,120.51,115.37,116.94,19170.2,163.216813,6260.49,53.366212,563,117.46
1683244800000,2023-05-05 00:00:00,BCH/USDT,117.36,120.74,117.03,120.07,16781.38,141.069564,9510.12,79.782776,559,118.96
1683158400000,2023-05-04 00:00:00,BCH/USDT,119.95,119.97,116.61,117.34,18119.38,153.403535,7214.12,61.183944,586,118.12
1683072000000,2023-05-03 00:00:00,BCH/USDT,119.25,120.57,116,120.01,23470.4,198.949723,13169.98,111.426535,660,117.98
1682985600000,2023-05-02 00:00:00,BCH/USDT,117.03,119.66,116.44,119.22,25802.04,218.272287,10999.69,93.137696,683,118.21
1682899200000,2023-05-01 00:00:00,BCH/USDT,117.57,118.33,115.21,116.98,26023.32,222.987772,9873.88,84.54518,590,116.7
1682812800000,2023-04-30 00:00:00,BCH/USDT,119.64,120.56,117.67,117.67,20385.37,171.291652,8597.23,72.073408,610,119.01
1682726400000,2023-04-29 00:00:00,BCH/USDT,118.01,120,117.62,119.71,21416.77,179.798584,9766.73,82.002477,827,119.11
1682640000000,2023-04-28 00:00:00,BCH/USDT,117.04,120,115.92,117.94,58479.32,497.403435,29183.83,247.964026,1033,117.57
1682553600000,2023-04-27 00:00:00,BCH/USDT,118.21,120.3,116.51,117.03,65785.16,559.17527,30987.46,263.021628,874,117.65
1682467200000,2023-04-26 00:00:00,BCH/USDT,120.14,123.15,113,117.54,54095.04,451.783283,20735.21,171.312983,879,119.79
1682380800000,2023-04-25 00:00:00,BCH/USDT,119.19,120.32,116.85,120.24,26381.24,222.74063,13577.56,114.357488,771,118.44
1682294400000,2023-04-24 00:00:00,BCH/USDT,119.91,121.65,118.77,119.18,31289.5,260.399535,14527.49,120.751203,873,120.16
1682208000000,2023-04-23 00:00:00,BCH/USDT,122.04,122.64,118.42,119.94,23386.63,193.791969,10709.74,88.780648,709,120.68
1682121600000,2023-04-22 00:00:00,BCH/USDT,119.6,122.73,119.22,122.06,23770.67,195.717649,13916.94,114.630157,515,121.46
1682035200000,2023-04-21 00:00:00,BCH/USDT,123.21,124.92,118.46,119.86,30550.53,250.166527,12365.35,100.835948,607,122.14
1681948800000,2023-04-20 00:00:00,BCH/USDT,124.64,126.79,121.57,123.18,74533.58,601.580602,41111.05,331.668267,490,123.91
1681862400000,2023-04-19 00:00:00,BCH/USDT,133.54,133.73,123,125.02,116092.55,913.000832,51648.16,407.150102,667,127.23
1681776000000,2023-04-18 00:00:00,BCH/USDT,131.55,134.12,130.29,133.5,37444.07,281.823927,21212.67,159.462943,685,132.86
1681689600000,2023-04-17 00:00:00,BCH/USDT,134.3,134.35,130.67,131.55,43894.4,331.815616,15241.47,115.151918,762,132.28
1681603200000,2023-04-16 00:00:00,BCH/USDT,132.8,136.01,131.45,134.32,43962.51,328.456976,20569.58,153.395313,1047,133.85
1681516800000,2023-04-15 00:00:00,BCH/USDT,132.2,133.32,130.8,132.54,44951.69,340.167745,21580.14,163.228733,784,132.14
1681430400000,2023-04-14 00:00:00,BCH/USDT,131.07,134.13,129.16,132.15,111672.34,842.064508,46328.9,348.865149,1116,132.62
1681344000000,2023-04-13 00:00:00,BCH/USDT,128.96,131.8,128.04,131.06,90688.3,694.997953,47472.44,363.411221,905,130.49
1681257600000,2023-04-12 00:00:00,BCH/USDT,129.13,129.64,125.61,128.75,72919.34,571.503239,34022.74,266.419268,984,127.59
1681171200000,2023-04-11 00:00:00,BCH/USDT,127.8,130.43,127.53,129.14,85024.73,659.803979,37776.12,293.041958,731,128.86
1681084800000,2023-04-10 00:00:00,BCH/USDT,125.97,128.42,124.21,127.85,29221.25,231.883984,13279.65,105.199339,895,126.02
1680998400000,2023-04-09 00:00:00,BCH/USDT,123.73,126.31,123.56,125.52,23771.44,190.09379,8581.72,68.759204,798,125.05
1680912000000,2023-04-08 00:00:00,BCH/USDT,124.62,125.09,123,123.76,16635.17,133.81944,9607.67,77.207955,687,124.31
1680825600000,2023-04-07 00:00:00,BCH/USDT,125.92,126.53,123.57,124.7,24693.21,197.348952,6791.53,54.167644,541,125.13
1680739200000,2023-04-06 00:00:00,BCH/USDT,127.26,127.57,125.08,125.95,61413.19,486.313135,28355.68,224.320356,1970,126.28
1680652800000,2023-04-05 00:00:00,BCH/USDT,127.08,129.91,125.49,127.26,68694.73,538.352333,34426.33,269.541762,2944,127.6
1680566400000,2023-04-04 00:00:00,BCH/USDT,127.84,128.37,126.05,127.05,262871.17,2065.152098,127185.14,999.254078,3877,127.29
1680480000000,2023-04-03 00:00:00,BCH/USDT,122.93,129.52,120.03,127.83,352142.39,2791.135053,190361.9,1508.006495,4598,126.2
1680393600000,2023-04-02 00:00:00,BCH/USDT,126.16,126.23,121.37,122.91,163307.24,1326.742374,76164.2,618.498125,2510,123.09
1680307200000,2023-04-01 00:00:00,BCH/USDT,123.94,127.27,123.54,126.42,49823.68,398.841013,25849.19,206.810367,875,124.92
1680220800000,2023-03-31 00:00:00,BCH/USDT,121.32,124.55,120.31,123.99,49940.21,406.329633,24997.68,203.064317,1316,122.91
1680134400000,2023-03-30 00:00:00,BCH/USDT,123.18,125.08,119.22,121.12,85834.33,700.874952,45298.82,368.677666,3550,122.48
1680048000000,2023-03-29 00:00:00,BCH/USDT,120.92,124.56,120.53,123.27,57799.51,470.136571,31842.3,258.918719,3088,122.95
1679961600000,2023-03-28 00:00:00,BCH/USDT,120.49,122,119.13,120.85,47953.38,397.791391,26012.58,215.63557,3145,120.55
1679875200000,2023-03-27 00:00:00,BCH/USDT,124.76,124.98,116.96,120.26,70958.12,588.994271,32704.1,270.950169,2513,120.51
1679788800000,2023-03-26 00:00:00,BCH/USDT,125.06,127,123.58,124.77,86306.75,688.888327,46599.4,371.925202,5429,125.28
1679702400000,2023-03-25 00:00:00,BCH/USDT,123.74,127.64,123.23,125.06,89323.3,713.823073,45076.38,360.048695,6732,125.13
1679616000000,2023-03-24 00:00:00,BCH/USDT,128.78,131.67,122,123.71,143809.03,1142.932315,53957.4,428.120931,7564,125.86
1679529600000,2023-03-23 00:00:00,BCH/USDT,125.95,131.01,124.72,128.64,92794.78,727.577784,48947.92,383.761233,6806,127.55
1679443200000,2023-03-22 00:00:00,BCH/USDT,133.92,134.17,123.5,125.96,134635.78,1034.685638,61059.81,468.058338,6541,130.18
1679356800000,2023-03-21 00:00:00,BCH/USDT,130.25,134.6,125.61,133.96,191923.43,1466.960835,103877.83,793.289956,6345,130.86
1679270400000,2023-03-20 00:00:00,BCH/USDT,135.94,139.1,129.32,130.24,267993.03,1997.808777,123201.49,917.119057,7811,134.17
1679184000000,2023-03-19 00:00:00,BCH/USDT,131.01,136.76,131.01,135.93,216628.07,1610.504238,115899.78,861.532498,8117,134.52
1679097600000,2023-03-18 00:00:00,BCH/USDT,135.39,137.78,130.46,130.96,141729.9,1053.044059,59889.48,444.662946,8029,134.61
1679011200000,2023-03-17 00:00:00,BCH/USDT,125.75,135.56,124.92,135.4,94785.79,723.717605,56992.17,434.019329,8165,131.01
1678924800000,2023-03-16 00:00:00,BCH/USDT,123.29,126.84,122.21,125.79,97646.91,782.740765,49106.22,393.454835,8199,124.75
1678838400000,2023-03-15 00:00:00,BCH/USDT,131.1,133.51,122.22,123.28,115401.68,901.654053,51642.96,402.700919,8307,128.09
1678752000000,2023-03-14 00:00:00,BCH/USDT,126.64,135.88,125.6,131.14,151600.68,1164.357208,82292.42,633.007696,8045,130.26
1678665600000,2023-03-13 00:00:00,BCH/USDT,120.18,127.69,119.35,126.6,105800.47,858.264836,61529.65,498.182643,8233,123.33
1678579200000,2023-03-12 00:00:00,BCH/USDT,113.48,120.76,112.01,120.07,123708.99,1079.270191,66310.09,577.910893,9475,114.66
1678492800000,2023-03-11 00:00:00,BCH/USDT,111.59,115.18,107.58,113.48,137802.89,1233.147078,70348.74,626.590862,9341,111.78
1678406400000,2023-03-10 00:00:00,BCH/USDT,110.37,111.86,105.63,111.59,104487.16,959.130702,50399.16,462.200143,9568,108.95
1678320000000,2023-03-09 00:00:00,BCH/USDT,116.82,118.21,107.15,110.36,105641.51,916.287096,50792.88,439.543536,9313,115.37
1678233600000,2023-03-08 00:00:00,BCH/USDT,122.07,122.53,114.48,116.67,82169.37,688.098283,36689.79,306.747313,6459,119.44
1678147200000,2023-03-07 00:00:00,BCH/USDT,124.16,125.84,120.09,122.06,87959.21,709.79582,42707.27,344.378484,9019,123.93
1678060800000,2023-03-06 00:00:00,BCH/USDT,123.9,124.96,122.29,124.16,148592.6,1204.220946,77739.65,630.217043,13964,123.39
1677974400000,2023-03-05 00:00:00,BCH/USDT,124.4,126.28,123.18,123.94,123617.21,988.47674,61370.76,490.593782,14229,125.06
1677888000000,2023-03-04 00:00:00,BCH/USDT,126.21,127.11,122.42,124.39,117319.58,935.400291,58710.4,467.812468,12478,125.43
1677801600000,2023-03-03 00:00:00,BCH/USDT,131.77,131.77,120.63,126.33,177091.82,1415.07881,86419.2,691.519885,12523,125.17
1677715200000,2023-03-02 00:00:00,BCH/USDT,134.15,134.7,130.01,131.79,119755,905.401342,58426.2,441.603029,13635,132.27
1677628800000,2023-03-01 00:00:00,BCH/USDT,131.84,135.79,131.59,134.14,140418.29,1048.181373,72561.51,541.65875,15978,133.96
1677542400000,2023-02-28 00:00:00,BCH/USDT,135.14,135.36,130.55,131.91,150226.79,1128.616284,70367.17,528.440955,14633,133.11
1677456000000,2023-02-27 00:00:00,BCH/USDT,136.24,137.94,133.52,135.15,164631.22,1214.446233,80501.11,593.461072,14902,135.56
1677369600000,2023-02-26 00:00:00,BCH/USDT,133.24,137.46,132.21,136.24,167004.91,1240.270172,85324.51,633.66628,15955,134.66
1677283200000,2023-02-25 00:00:00,BCH/USDT,132.84,135.43,129.73,133.26,195943.33,1475.388937,95591.24,719.450177,16621,132.81
1677196800000,2023-02-24 00:00:00,BCH/USDT,138.7,139.62,130.36,132.77,134114.39,992.369892,60485.58,446.813708,15005,135.19
1677110400000,2023-02-23 00:00:00,BCH/USDT,141.83,143.72,137.59,138.73,153298.88,1089.878588,75819.1,538.603379,15183,140.67
1677024000000,2023-02-22 00:00:00,BCH/USDT,145.28,145.69,136.89,141.75,157612.33,1120.737471,71096.15,505.446908,15886,140.65
1676937600000,2023-02-21 00:00:00,BCH/USDT,145.07,153.62,142.8,145.27,220110.29,1484.158186,109406.13,736.149693,17302,148.34
1676851200000,2023-02-20 00:00:00,BCH/USDT,136.11,148.9,133.36,145.14,233980.03,1644.888274,119114.07,837.343562,17584,142.35
1676764800000,2023-02-19 00:00:00,BCH/USDT,136.04,140.83,134.69,136.09,173208.26,1265.101118,86293.89,629.712238,17247,136.92
1676678400000,2023-02-18 00:00:00,BCH/USDT,133.31,138.59,133.22,136.17,170010.03,1256.482319,96023.91,709.441306,16757,135.31
1676592000000,2023-02-17 00:00:00,BCH/USDT,127.96,134.36,127.55,133.34,166702.63,1273.1155,88860.97,678.522074,16387,130.96
1676505600000,2023-02-16 00:00:00,BCH/USDT,134.84,135.78,127.66,127.97,166133.25,1243.912302,76825.45,574.548446,17649,133.58
1676419200000,2023-02-15 00:00:00,BCH/USDT,126.84,135.14,125.11,134.87,163009.78,1270.168693,89831.3,698.487522,16713,128.4
1676332800000,2023-02-14 00:00:00,BCH/USDT,123.79,127.15,122.89,126.67,137022.58,1095.608421,73595.43,588.123207,15079,125.07
1676246400000,2023-02-13 00:00:00,BCH/USDT,122.79,124.67,120,123.83,143474.25,1172.102953,70712.37,577.461713,16973,122.41
1676160000000,2023-02-12 00:00:00,BCH/USDT,124.74,126.61,121.37,122.78,141582.65,1133.001544,73191.4,585.047732,16174,124.96
1676073600000,2023-02-11 00:00:00,BCH/USDT,124.35,125.44,123.11,124.69,129436.24006204,1041.246979,63169.87313981,508.094732,15945,124.310748592893245433
1675987200000,2023-02-10 00:00:00,BCH/USDT,126.58,130.09,124.01,124.42,152635.33765864,1195.4574,73253.45522334,573.114324,17011,127.690458914206881844
1675900800000,2023-02-09 00:00:00,BCH/USDT,131.64,132.52,122.05,126.58,208410.73126222,1615.27475,96147.77221441,743.893954,17727,129.058083776932512488
1675814400000,2023-02-08 00:00:00,BCH/USDT,135.95,136.7,130,131.55,152726.16356323,1143.82807,67090.72995763,502.061461,16263,133.547745899041714243
1675728000000,2023-02-07 00:00:00,BCH/USDT,131.44,137.21,131.2,135.92,190828.06997916,1425.111978,105454.78582008,787.036476,16846,133.916324222597090619
1675641600000,2023-02-06 00:00:00,BCH/USDT,134.35,135.01,130.21,131.48,163109.2465067,1222.32308,75858.25861165,568.234647,18245,133.447724309999166975
1675555200000,2023-02-05 00:00:00,BCH/USDT,138.06,138.3,132.93,134.49,164157.87720692,1208.961949,70317.02661029,517.698044,17310,135.804551256591695492
1675468800000,2023-02-04 00:00:00,BCH/USDT,137.92,140.05,136.59,138.08,128033.11369491,927.588313,67735.83952991,490.47958,15815,138.034683779763443808
1675382400000,2023-02-03 00:00:00,BCH/USDT,136.71,139.54,136.17,137.91,161000.58747202,1166.506615,80182.45256572,580.733084,17415,138.022008217681021185
1675296000000,2023-02-02 00:00:00,BCH/USDT,136.1,143.42,135.89,136.7,863541.26195999,6248.159841,440562.68670773,3187.515471,16039,138.214138920115972206
1675209600000,2023-02-01 00:00:00,BCH/USDT,133.27,136.81,129.92,136.13,1544443.03093623,11633.950238,799394.7767761,6020.248085,15405,132.773701223999293059
1675123200000,2023-01-31 00:00:00,BCH/USDT,131.14,136.39,130.61,133.2,1599323.01722808,11972.498574,798796.32725342,5980.050045,14426,133.589402899331309336
1675036800000,2023-01-30 00:00:00,BCH/USDT,136.38,136.68,127.49,131.12,1772129.18097312,13376.267905,893234.83625006,6741.565105,16613,132.527077581870793143
1674950400000,2023-01-29 00:00:00,BCH/USDT,132.71,138.38,131.97,136.64,1368643.57800281,10040.907437,701797.91500757,5148.288891,13344,136.312753423497664161
1674864000000,2023-01-28 00:00:00,BCH/USDT,135.17,135.62,131.53,132.77,1616391.91457686,12122.479027,804818.80926879,6035.039625,16102,133.34556202331333283
1674777600000,2023-01-27 00:00:00,BCH/USDT,133.85,136.3,131.63,135.03,636475.69167147,4760.452308,316177.54792346,2364.999199,8819,133.706477589260593188
1674691200000,2023-01-26 00:00:00,BCH/USDT,131.82,134.99,129.47,133.87,2141694.45999363,16176.049774,1083275.4203125,8181.295037,17563,132.40640809938939834
1674604800000,2023-01-25 00:00:00,BCH/USDT,128.22,134.54,125.38,131.84,2047671.26396971,15842.911677,1022691.26831151,7910.95704,16188,129.263668008091886047
1674518400000,2023-01-24 00:00:00,BCH/USDT,133.14,137.16,125.86,128.25,1775488.1844956,13295.367927,864311.13433071,6470.978409,15674,133.584477306977277855
1674432000000,2023-01-23 00:00:00,BCH/USDT,128.55,138.02,128.48,133.18,1963555.75585966,14749.665824,1017106.6655236,7641.303093,16618,133.146018241084582367
1674345600000,2023-01-22 00:00:00,BCH/USDT,128.01,132.39,127.21,128.59,2106481.9313988,16260.717331,1059376.48596223,8178.096685,17090,129.553326206621670449
1674259200000,2023-01-21 00:00:00,BCH/USDT,127.98,133.88,125.54,128.02,1999228.07347254,15450.7162,985514.02682611,7612.343128,17593,129.4160434486438664
1674172800000,2023-01-20 00:00:00,BCH/USDT,121.72,127.98,120.4,127.97,1887939.145184,15429.502364,953899.0097598,7791.707621,16421,122.392347322977853311
1674086400000,2023-01-19 00:00:00,BCH/USDT,118.6,122.45,118.6,121.67,1837454.12927854,15200.781875,905416.58816289,7489.774096,17114,120.882881131917930294
1674000000000,2023-01-18 00:00:00,BCH/USDT,122.66,127.63,116.18,118.63,1917522.44391398,15593.087399,944346.34296755,7676.874647,16810,123.021919753490420489
1673913600000,2023-01-17 00:00:00,BCH/USDT,124.09,125.58,121.97,122.68,1819274.26123901,14684.352809,920472.23841211,7428.86054,16330,123.896261701782200123
1673827200000,2023-01-16 00:00:00,BCH/USDT,124.8,126.98,119.88,124.16,1996264.07002907,16130.780857,998600.95800563,8069.07067,17816,123.770751993740835305
1673740800000,2023-01-15 00:00:00,BCH/USDT,125.87,127.02,121.48,124.87,1739637.37615517,13971.121725,872816.51702033,7008.233419,14423,124.525592617381678809
1673654400000,2023-01-14 00:00:00,BCH/USDT,124.48,131.06,119.97,125.88,1775188.45582471,14041.380875,886124.55054777,7006.557512,14658,126.459526523097344486
1673568000000,2023-01-13 00:00:00,BCH/USDT,119.63,127.39,117.81,124.46,2138037.50929051,17640.192168,1080400.05186257,8912.712762,17967,121.235441960349160058
1673481600000,2023-01-12 00:00:00,BCH/USDT,109.82,125.54,106.98,119.63,2034650.75788932,17810.980385,1027513.92279472,8994.407918,17118,114.516617329292999566
1673395200000,2023-01-11 00:00:00,BCH/USDT,107.38,110.07,105.51,109.82,1907562.69492528,17773.176031,950819.55569934,8859.55994,16529,107.332810665179776878
1673308800000,2023-01-10 00:00:00,BCH/USDT,106.86,109.16,105.55,107.39,1703310.64804961,15839.521383,859593.89358927,7993.87739,14733,107.537663576195726675
1673222400000,2023-01-09 00:00:00,BCH/USDT,103.63,107.72,103.63,106.9,1859612.23442854,17486.554091,916580.39969955,8619.653597,15623,106.349885162527306037
1673136000000,2023-01-08 00:00:00,BCH/USDT,101.52,103.92,100.79,103.65,1487858.81501237,14594.191615,736407.44060642,7223.530806,13625,101.951172436665373445
1673049600000,2023-01-07 00:00:00,BCH/USDT,101.73,102.24,101.29,101.57,1472057.62424954,14465.418143,728666.97527097,7160.042091,13364,101.764235158593617349
1672963200000,2023-01-06 00:00:00,BCH/USDT,101.17,101.93,97.98,101.79,1569606.29794384,15654.305418,766953.98707671,7650.212221,14116,100.27669758959289333
1672876800000,2023-01-05 00:00:00,BCH/USDT,101.55,103.42,100.65,101.18,1664310.08368856,16297.334019,834037.64519738,8166.947131,15187,102.125486746998267388
1672790400000,2023-01-04 00:00:00,BCH/USDT,99.62,102.51,99.54,101.55,1678628.52596098,16560.06593,832927.37786817,8216.53713,14114,101.368392562483538946
1672704000000,2023-01-03 00:00:00,BCH/USDT,99.24,100.43,98.77,99.62,1459805.96017767,14668.310405,741082.45950512,7446.01202,13564,99.522357687383272834
1672617600000,2023-01-02 00:00:00,BCH/USDT,96.8,100.39,95.55,99.28,1566702.58642004,15919.447962,770216.86789744,7825.431313,13653,98.436956940519991837
1672531200000,2023-01-01 00:00:00,BCH/USDT,97.03,97.74,96.16,96.81,1246761.50834818,12892.298162,639578.19917953,6613.611777,12367,96.706843962485625893
1672444800000,2022-12-31 00:00:00,BCH/USDT,96.73,98.4,96.47,97.03,1406031.0031505,14415.397939,717081.04145535,7351.479445,13137,97.538330803846869014
1672358400000,2022-12-30 00:00:00,BCH/USDT,98.45,98.47,95.24,96.74,1495835.82084488,15473.657094,741107.68675226,7667.53348,13817,96.673976784755494866
1672272000000,2022-12-29 00:00:00,BCH/USDT,100.66,102.8,97.33,98.46,1179908.94055027,11855.617226,584664.11458561,5872.818938,11598,99.529764854703998215
1672185600000,2022-12-28 00:00:00,BCH/USDT,101.99,102.8,99.62,100.64,1165369.35433909,11571.951229,582722.42172802,5785.726557,12125,100.713015179198537377
1672099200000,2022-12-27 00:00:00,BCH/USDT,103.59,103.83,101.34,102.02,1183298.98580743,11540.667648,597149.39899797,5824.349964,12666,102.535976070007368582
1672012800000,2022-12-26 00:00:00,BCH/USDT,101.38,103.78,100.88,103.62,925440.9533309,9065.875117,472358.50263124,4626.409506,13359,102.086222215895078006
1671926400000,2022-12-25 00:00:00,BCH/USDT,101.67,102.08,99.59,101.37,953062.96584633,9441.688104,488184.68619364,4836.200332,13174,100.945687627074114248
1671840000000,2022-12-24 00:00:00,BCH/USDT,102.01,102.74,101.52,101.68,896481.62837779,8786.945036,458650.64425753,4495.620721,12708,102.024757694011641494
1671753600000,2022-12-23 00:00:00,BCH/USDT,101.43,102.79,101.19,101.93,1065400.04410907,10454.026578,538504.22909903,5284.021577,13543,101.913690462671409542
