https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DASH,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1635206400000,2021-10-26 00:00:00,DASH/USDT,206.952,207.69412563,195.36810926,198.463,166112.22107377,818.55274408,0,0,0,202.93404704
1635120000000,2021-10-25 00:00:00,DASH/USDT,202.23158977,209.47184037,201.47874903,208.45,128107.7973181,618.30606538,0,0,0,207.1915585
1635033600000,2021-10-24 00:00:00,DASH/USDT,197.51600001,215,196.83218358,202.8357632,315481.32481675,1508.55493869,0,0,0,209.12816412
1634947200000,2021-10-23 00:00:00,DASH/USDT,195.22634981,198.76531957,192,196.6607456,78654.55643575,399.55789504,0,0,0,196.85396637
1634860800000,2021-10-22 00:00:00,DASH/USDT,196.74047664,204.146655,192.9,195.22634981,78523.16629426,393.48005659,0,0,0,199.56072735
1634774400000,2021-10-21 00:00:00,DASH/USDT,201.93542163,207.95354798,193.29300002,198.154,96339.76912244,479.65477706,0,0,0,200.85230822
1634688000000,2021-10-20 00:00:00,DASH/USDT,193.60887893,205.98781499,189.76100012,201.81244939,379968.19375314,1903.80747218,0,0,0,199.58330834
1634601600000,2021-10-19 00:00:00,DASH/USDT,186.80848387,195,186.13396188,193.62527264,81055.12401767,425.24271998,0,0,0,190.6090809
1634515200000,2021-10-18 00:00:00,DASH/USDT,186.1798593,190.5396603,180.1305,186.67774389,106070.21669068,573.26510759,0,0,0,185.02820996
1634428800000,2021-10-17 00:00:00,DASH/USDT,190,192.64169421,178.00000001,186.23521922,72943.55682708,393.32012726,0,0,0,185.45594738
1634342400000,2021-10-16 00:00:00,DASH/USDT,194.02966857,198.363,189.9,190.5210729,193572.65696053,994.90059422,0,0,0,194.56482193
1634256000000,2021-10-15 00:00:00,DASH/USDT,186.23,194.61149013,182.10331343,193.61449392,186211.85409156,974.69192107,0,0,0,191.0468837
1634169600000,2021-10-14 00:00:00,DASH/USDT,183.265,190,183.076,186.23,161993.34306593,864.14063345,0,0,0,187.46178202
1634083200000,2021-10-13 00:00:00,DASH/USDT,180.12213734,183.91339147,173.03161147,182.76886631,83118.46896537,467.12678961,0,0,0,177.93556442
1633996800000,2021-10-12 00:00:00,DASH/USDT,182.8940834,182.8940834,170.27417972,180.221,99665.0544964,562.8998905,0,0,0,177.05644676
1633910400000,2021-10-11 00:00:00,DASH/USDT,181.652,190.5396603,178.38600003,182.8940834,59625.44608146,325.0831626,0,0,0,183.41597763
1633824000000,2021-10-10 00:00:00,DASH/USDT,193.62527264,195.20316699,181.68534402,182.62007721,80746.92924157,426.49353847,0,0,0,189.32743865
1633737600000,2021-10-09 00:00:00,DASH/USDT,187.54387632,194.2170364,187.27534263,193.01164449,46834.5960783,243.81300481,0,0,0,192.09228037
1633651200000,2021-10-08 00:00:00,DASH/USDT,188.88896267,198.41100635,186.43876455,188.40591256,43178.42231124,224.92716599,0,0,0,191.96623992
1633564800000,2021-10-07 00:00:00,DASH/USDT,184.96111584,198,180.0449617,189.18903901,108467.23971988,569.10342889,0,0,0,190.5931931
1633478400000,2021-10-06 00:00:00,DASH/USDT,182.50309394,190.5396603,170.41200001,185.10126257,162650.3433366,885.05356485,0,0,0,183.77457568
1633392000000,2021-10-05 00:00:00,DASH/USDT,174.36754248,184.72512975,171.91049439,182.42674763,168137.82260979,955.39476708,0,0,0,175.98779939
1633305600000,2021-10-04 00:00:00,DASH/USDT,178.08742569,180.10883493,168.0777,174.34750618,78836.39671033,454.55422688,0,0,0,173.43672558
1633219200000,2021-10-03 00:00:00,DASH/USDT,178.41182325,182.19081185,173.986,178.035,262253.934588,1472.9083188,0,0,0,178.05177093
1633132800000,2021-10-02 00:00:00,DASH/USDT,176.22707362,182.98207174,172.24230876,177.757,71511.43199417,405.66884185,0,0,0,176.28031689
1633046400000,2021-10-01 00:00:00,DASH/USDT,166.18,177.18613808,163.57131968,176.67513123,78264.81978223,456.69736525,0,0,0,171.37129691
1632960000000,2021-09-30 00:00:00,DASH/USDT,152.50557411,169.8543779,152.24457679,165.72999175,93792.03922047,583.43188562,0,0,0,160.7591932
1632873600000,2021-09-29 00:00:00,DASH/USDT,147.30751223,160.42460509,146.85498549,152.715,81692.63058674,535.45056363,0,0,0,152.56801679
1632787200000,2021-09-28 00:00:00,DASH/USDT,153.3912317,158.39951451,146.85498549,146.85498549,83924.37217586,554.88168589,0,0,0,151.24732769
1632700800000,2021-09-27 00:00:00,DASH/USDT,160.96464712,167.44879999,153.68713743,153.68713743,85912.41724619,531.99428326,0,0,0,161.49124144
1632614400000,2021-09-26 00:00:00,DASH/USDT,164.14352921,164.96919541,150.94678904,162.26274912,48382.3103449,303.83983649,0,0,0,159.23623085
1632528000000,2021-09-25 00:00:00,DASH/USDT,165.35128913,171.61752206,159.67692995,164.89044322,42229.60042322,255.969606,0,0,0,164.97896403
1632441600000,2021-09-24 00:00:00,DASH/USDT,185,185.18285569,157.11230285,164.22642511,95619.34683406,554.69675338,0,0,0,172.38129888
1632355200000,2021-09-23 00:00:00,DASH/USDT,175.0912,184.98959565,171.7892784,184.98959565,195872.30411109,1102.60029861,0,0,0,177.64579273
1632268800000,2021-09-22 00:00:00,DASH/USDT,156.96302052,176,154.42702769,175.4701,86332.61519293,515.08430412,0,0,0,167.6087089
1632182400000,2021-09-21 00:00:00,DASH/USDT,170.24027948,177,155.34936,156.54777772,177039.68969098,1056.61059282,0,0,0,167.55433921
1632096000000,2021-09-20 00:00:00,DASH/USDT,191.38418229,191.38418229,168,169.00798893,230480.88174895,1295.78715552,0,0,0,177.86939835
1632009600000,2021-09-19 00:00:00,DASH/USDT,199.41880402,200.81041896,190.997417,192.9054812,51020.82139365,259.01109164,0,0,0,196.98315261
1631923200000,2021-09-18 00:00:00,DASH/USDT,198.97975943,205.09587703,195.63726813,199.41880402,63205.29871778,312.61096974,0,0,0,202.1851593
1631836800000,2021-09-17 00:00:00,DASH/USDT,207.76606608,209.17420598,195.6,198.71583011,69532.29868816,348.32540452,0,0,0,199.61879835
1631750400000,2021-09-16 00:00:00,DASH/USDT,209.2573,219.7607715,202.83675817,207.45644652,107742.46954924,507.89807862,0,0,0,212.1340365
1631664000000,2021-09-15 00:00:00,DASH/USDT,205.63318706,209.1459,202.6536,208.68839999,72600.20774128,350.72496798,0,0,0,207.00039737
1631577600000,2021-09-14 00:00:00,DASH/USDT,195.33097546,204.86309738,195.33097546,204.86309738,54417.59495771,271.50380385,0,0,0,200.43032247
1631491200000,2021-09-13 00:00:00,DASH/USDT,205.27230129,214.6973,187,196.48726639,137148.06031416,697.15578369,0,0,0,196.72512732
1631404800000,2021-09-12 00:00:00,DASH/USDT,193.9,206.09012463,189.39368978,204.57665502,133340.98221925,666.01322683,0,0,0,200.20770886
1631318400000,2021-09-11 00:00:00,DASH/USDT,193.39147142,201.81297985,191.87343517,193.6996414,35583.25480154,179.21103828,0,0,0,198.55503959
1631232000000,2021-09-10 00:00:00,DASH/USDT,203.0082,214.78344129,187.40005359,192.2871088,305981.3809726,1516.45762678,0,0,0,201.77377565
1631145600000,2021-09-09 00:00:00,DASH/USDT,203.21118147,207.65789742,195.21414,202.5996354,76088.85404109,377.20542311,0,0,0,201.71728554
1631059200000,2021-09-08 00:00:00,DASH/USDT,204.90243131,211.52512889,184.9397,201.41293818,193554.26385737,975.44698957,0,0,0,198.42622503
1630972800000,2021-09-07 00:00:00,DASH/USDT,255.77287892,255.93196432,186.0492564,206.55487027,431742.73949211,1972.63579892,0,0,0,218.8659152
1630886400000,2021-09-06 00:00:00,DASH/USDT,264.12042955,266.5,250.90506208,254.82765734,637519.53351805,2452.93568526,0,0,0,259.90063145
1630800000000,2021-09-05 00:00:00,DASH/USDT,251.3299544,268.5485338,248.90917638,264.12042955,269482.44408736,1046.29790209,0,0,0,257.55804685
1630713600000,2021-09-04 00:00:00,DASH/USDT,247.048074,256.1051529,245.28835984,253.02395171,242465.46761279,967.00033122,0,0,0,250.73979789
1630627200000,2021-09-03 00:00:00,DASH/USDT,239.54205455,251.27407589,232.83641341,245.78998246,316016.52819343,1282.79427886,0,0,0,246.35012285
1630540800000,2021-09-02 00:00:00,DASH/USDT,238.712,246,235.5314,239.10496498,182005.63913578,754.66366698,0,0,0,241.17450872
1630454400000,2021-09-01 00:00:00,DASH/USDT,223.08932208,240,216.39491622,237.31563347,158216.5695042,674.4150957,0,0,0,234.59820296
1630368000000,2021-08-31 00:00:00,DASH/USDT,216.60256585,228.41967928,213.15288021,224.1629739,97221.10513859,435.23139282,0,0,0,223.37797029
1630281600000,2021-08-30 00:00:00,DASH/USDT,225.03,230.62014063,215.54,216.60256585,109991.74096714,492.30161242,0,0,0,223.42348306
1630195200000,2021-08-29 00:00:00,DASH/USDT,237.414,246.73146654,222.12220001,225.55251205,91952.41120125,399.1024189,0,0,0,230.39803029
1630108800000,2021-08-28 00:00:00,DASH/USDT,241.71971441,242.94010193,234.4542361,236.0251,22824.41046599,96.0240332,0,0,0,237.69476979
1630022400000,2021-08-27 00:00:00,DASH/USDT,232.84335022,243,222.489,242.00017238,72910.57482013,313.1078053,0,0,0,232.86093028
1629936000000,2021-08-26 00:00:00,DASH/USDT,264.1376,264.54611849,230.69458761,232.02905078,98707.3262794,407.37686553,0,0,0,242.29978339
1629849600000,2021-08-25 00:00:00,DASH/USDT,248.55716558,263.57904318,240,263.54143811,112463.4798371,449.54546607,0,0,0,250.17153619
1629763200000,2021-08-24 00:00:00,DASH/USDT,269.84831136,273.6379666,244.4,248.391,95759.35829274,370.22794524,0,0,0,258.64973058
1629676800000,2021-08-23 00:00:00,DASH/USDT,255.15987806,284.44770693,255.15987806,270.33916353,232651.50270174,857.6625057,0,0,0,271.26229857
1629590400000,2021-08-22 00:00:00,DASH/USDT,238.67149999,257,230.22896539,255.15987806,166793.29895097,683.13429115,0,0,0,244.15887346
1629504000000,2021-08-21 00:00:00,DASH/USDT,232.62558626,248.75150729,226.87407658,237.01519752,291332.67630533,1237.03154725,0,0,0,235.50949606
1629417600000,2021-08-20 00:00:00,DASH/USDT,220.37502542,235.3320018,218.0256436,232.51723986,242278.31315961,1054.55938321,0,0,0,229.74364176
1629331200000,2021-08-19 00:00:00,DASH/USDT,209.44618435,220.46589999,199.42452872,219.61083742,349047.26558752,1653.36858683,0,0,0,211.11279624
1629244800000,2021-08-18 00:00:00,DASH/USDT,194.99026913,213.4853181,186.698,209.44618435,252864.46147749,1243.70366705,0,0,0,203.31568377
1629158400000,2021-08-17 00:00:00,DASH/USDT,201.42673771,211.09861451,186.0492564,194.68811058,260694.98019101,1308.50067134,0,0,0,199.23182761
1629072000000,2021-08-16 00:00:00,DASH/USDT,215.41347136,215.97206182,199.43081005,201.46425814,173072.938264,831.71386877,0,0,0,208.09192291
1628985600000,2021-08-15 00:00:00,DASH/USDT,199.46329736,216.99869532,191.64151379,214.58274076,203059.73926532,993.1961016,0,0,0,204.45080174
1628899200000,2021-08-14 00:00:00,DASH/USDT,204.5,204.81169725,190,198.88358056,128937.88405114,656.09365039,0,0,0,196.52359685
1628812800000,2021-08-13 00:00:00,DASH/USDT,180.35886627,204.244,177.78278249,204.244,110708.41095891,585.47291092,0,0,0,189.09228573
1628726400000,2021-08-12 00:00:00,DASH/USDT,181.50629573,190.1205494,170.61400605,179.99661171,75748.50061647,421.62940497,0,0,0,179.65658875
1628640000000,2021-08-11 00:00:00,DASH/USDT,176,187.66964399,175.52757902,182.28607796,156050.9246194,854.56637483,0,0,0,182.60831366
1628553600000,2021-08-10 00:00:00,DASH/USDT,179.11181718,179.30778819,169.70794545,175.86480729,392194.75719875,2240.12621707,0,0,0,175.07708012
1628467200000,2021-08-09 00:00:00,DASH/USDT,161.19823078,181,157.02770738,179.11337548,220194.96953516,1311.77469666,0,0,0,167.86035749
1628380800000,2021-08-08 00:00:00,DASH/USDT,170,171.94691104,159.616,161.42424666,216605.00137455,1289.60688985,0,0,0,167.96203795
1628294400000,2021-08-07 00:00:00,DASH/USDT,165.3540365,173.16652037,164.13900001,170.65991356,93429.18256566,554.45108737,0,0,0,168.50752878
1628208000000,2021-08-06 00:00:00,DASH/USDT,164.66314829,167.953,160.40289325,166.72807579,71824.52399261,436.10366676,0,0,0,164.69598736
1628121600000,2021-08-05 00:00:00,DASH/USDT,161.35346487,165.31100095,155.35922549,164.26314023,41441.77430366,258.01953232,0,0,0,160.61487256
1628035200000,2021-08-04 00:00:00,DASH/USDT,155.78145573,164.01890427,151.53828214,161.33760001,27830.59358743,177.61321007,0,0,0,156.6921378
1627948800000,2021-08-03 00:00:00,DASH/USDT,161.78533087,163.41012061,153.46879554,156.50384431,24346.03139772,155.44604333,0,0,0,156.62046377
1627862400000,2021-08-02 00:00:00,DASH/USDT,159.55020047,163.94476186,156.2405273,161.97708424,36538.28053023,228.07684407,0,0,0,160.20162274
1627776000000,2021-08-01 00:00:00,DASH/USDT,164.51462327,173.84462175,158.28392904,160.60909758,93960.99068812,561.48416477,0,0,0,167.3439726
1627689600000,2021-07-31 00:00:00,DASH/USDT,165.19579857,167.9094539,159.91574466,163.41012061,78631.82686666,478.01212036,0,0,0,164.49755878
1627603200000,2021-07-30 00:00:00,DASH/USDT,164.34170893,167.4871,153.80520736,165.30482332,94239.6869653,584.76883451,0,0,0,161.157164
1627516800000,2021-07-29 00:00:00,DASH/USDT,151.56096909,164.71740158,148.4046,164.52075136,178651.86536507,1146.7092363,0,0,0,155.79526152
1627430400000,2021-07-28 00:00:00,DASH/USDT,146.16099842,156.6511,143.25999127,152.10173274,166467.67548085,1081.58269491,0,0,0,153.91118613
1627344000000,2021-07-27 00:00:00,DASH/USDT,143.85018898,147.82182246,137.661,146.16099842,133498.48350302,924.02934175,0,0,0,144.47429044
1627257600000,2021-07-26 00:00:00,DASH/USDT,139.35429602,157.02770738,139.18619721,142.463,309961.71370067,2053.66088418,0,0,0,150.93130325
1627171200000,2021-07-25 00:00:00,DASH/USDT,141.11849605,143.05444108,132.2,139.33759438,54087.2326715,394.35656881,0,0,0,137.15311712
1627084800000,2021-07-24 00:00:00,DASH/USDT,142.88270084,148.76154921,138.37750571,141.11849605,86430.40442758,596.00451994,0,0,0,145.01635731
1626998400000,2021-07-23 00:00:00,DASH/USDT,140.9907591,145.12824025,135.32546771,142.64265433,54076.05394084,385.45811439,0,0,0,140.29035042
1626912000000,2021-07-22 00:00:00,DASH/USDT,137.13466316,146.53310768,135.745,141.57591351,109074.15366553,763.05583656,0,0,0,142.94386916
1626825600000,2021-07-21 00:00:00,DASH/USDT,125.050539,151.53828214,124.56570575,138.35744938,121596.46093828,877.60919501,0,0,0,138.55422394
1626739200000,2021-07-20 00:00:00,DASH/USDT,138.08650523,147.33028641,115.35748165,125.57026789,154007.14455334,1223.09984554,0,0,0,125.91543128
1626652800000,2021-07-19 00:00:00,DASH/USDT,115.87309825,178.97829207,109.80851473,137.88893543,231840.54569893,1735.99711228,0,0,0,133.54892358
1626566400000,2021-07-18 00:00:00,DASH/USDT,116.1838672,121.8917522,115.05686526,116.02471383,14982.57222412,127.36796291,0,0,0,117.63218851
1626480000000,2021-07-17 00:00:00,DASH/USDT,115.61662886,118.76005876,113.6716534,116.32997213,18269.0066862,156.53503007,0,0,0,116.70874358
1626393600000,2021-07-16 00:00:00,DASH/USDT,121.65529006,123.83224484,114.85819455,115.0161213,29498.41286676,249.66905509,0,0,0,118.1500561
1626307200000,2021-07-15 00:00:00,DASH/USDT,122.48096746,125,116.71821605,122.48096746,40558.2907601,335.88258875,0,0,0,120.75139384
1626220800000,2021-07-14 00:00:00,DASH/USDT,124.27637358,124.46443266,116.22894727,122.86076691,66294.41460211,547.0176106,0,0,0,121.19246861
1626134400000,2021-07-13 00:00:00,DASH/USDT,126.28582755,127.50001838,121.85630234,123.15208503,54253.05378119,438.42652171,0,0,0,123.74491755
1626048000000,2021-07-12 00:00:00,DASH/USDT,129.08644788,135.2992091,125.86734132,126.24204944,38234.61204081,290.04869157,0,0,0,131.82135673
1625961600000,2021-07-11 00:00:00,DASH/USDT,128.52824433,130.60963955,125.46817808,128.26592708,7391.54744735,57.56733758,0,0,0,128.39828552
1625875200000,2021-07-10 00:00:00,DASH/USDT,130.15333425,130.60963955,125.46819811,127.50001838,6688.11923861,52.53465008,0,0,0,127.30872345
1625788800000,2021-07-09 00:00:00,DASH/USDT,125.46817808,130.27361804,121.10982627,129.1684666,22640.98232237,182.12747073,0,0,0,124.3139337
1625702400000,2021-07-08 00:00:00,DASH/USDT,134,134,124.46443266,126.48001823,63168.70454598,494.63627965,0,0,0,127.70738246
1625616000000,2021-07-07 00:00:00,DASH/USDT,133.79510183,139.13270736,133.58205608,134.65910482,15246.44241705,111.45308441,0,0,0,136.7969536
1625529600000,2021-07-06 00:00:00,DASH/USDT,133.79510183,138.99263494,132.6654518,134.86755378,41172.92309889,302.12056545,0,0,0,136.27977637
1625443200000,2021-07-05 00:00:00,DASH/USDT,139.27778573,140.03674349,129.85631775,132.72474102,32770.42776442,243.9605204,0,0,0,134.32676611
1625356800000,2021-07-04 00:00:00,DASH/USDT,138.81,143.3,134,141.01176292,6789.18196409,48.85025626,0,0,0,138.97945443
1625270400000,2021-07-03 00:00:00,DASH/USDT,134.25688828,140,132.72474102,138.42883777,40030.501183,288.26730771,0,0,0,138.86590713
1625184000000,2021-07-02 00:00:00,DASH/USDT,138.16356345,140.1,129.92513465,135.01882445,50419.66915427,383.19805742,0,0,0,131.57600404
1625097600000,2021-07-01 00:00:00,DASH/USDT,144.18598585,144.98514021,133,138.16356345,38788.98886595,284.09884761,0,0,0,136.53342557
1625011200000,2021-06-30 00:00:00,DASH/USDT,139.65831549,146.42082096,134.77271883,144.98514021,87834.85911657,637.34591768,0,0,0,137.81348037
1624924800000,2021-06-29 00:00:00,DASH/USDT,132.34499773,148.12616164,130.76806471,140.40099368,374467.0496454,2657.30057435,0,0,0,140.92009509
1624838400000,2021-06-28 00:00:00,DASH/USDT,127.50001838,133.79510183,125.31273693,131.66294309,64322.21941359,494.00779131,0,0,0,130.20486831
1624752000000,2021-06-27 00:00:00,DASH/USDT,123.48628037,127.13431988,118.60835885,127.13431988,25775.69725545,208.89687913,0,0,0,123.38957557
1624665600000,2021-06-26 00:00:00,DASH/USDT,120.46235452,125.76518744,115.69722974,124.46443266,53053.49441588,436.42621083,0,0,0,121.56349252
1624579200000,2021-06-25 00:00:00,DASH/USDT,131.66294309,134.38065042,119.56487788,119.99293422,66020.29988427,524.70100429,0,0,0,125.82461124
1624492800000,2021-06-24 00:00:00,DASH/USDT,127.05818589,134.07029852,120.96983608,130.60963955,197710.96417261,1519.63417421,0,0,0,130.10431558
1624406400000,2021-06-23 00:00:00,DASH/USDT,119.18843687,131.65966936,114.11811499,127.50001838,209783.50428788,1656.46128919,0,0,0,126.64558215
1624320000000,2021-06-22 00:00:00,DASH/USDT,123.1,131.26798334,102.5,118.60835885,417981.34758974,3623.28675673,0,0,0,115.35972051
1624233600000,2021-06-21 00:00:00,DASH/USDT,152.14352003,152.74735899,123.1,123.1,337858.23911537,2479.28515973,0,0,0,136.27244038
1624147200000,2021-06-20 00:00:00,DASH/USDT,150.94364848,155.27621246,141.53325976,153.45307906,95341.73382082,638.05679042,0,0,0,149.42515345
1624060800000,2021-06-19 00:00:00,DASH/USDT,155.85417605,160.29977443,150.99539494,150.99539494,19085.69549903,122.4699967,0,0,0,155.83976494
1623974400000,2021-06-18 00:00:00,DASH/USDT,163.2,164.86814002,151.14041453,154.60734264,31045.93743889,198.15578231,0,0,0,156.67439565
1623888000000,2021-06-17 00:00:00,DASH/USDT,164.49028242,173.75236228,160.94287493,163.65329185,69314.55803293,412.0970031,0,0,0,168.19961686
1623801600000,2021-06-16 00:00:00,DASH/USDT,171.62414144,174.40343457,163.5491949,163.5491949,47372.96016269,281.58588202,0,0,0,168.23627599
1623715200000,2021-06-15 00:00:00,DASH/USDT,178.98873294,178.98873294,170,172.586919,112434.93337523,648.19655956,0,0,0,173.45808415
1623628800000,2021-06-14 00:00:00,DASH/USDT,173.00491752,177.93949144,168.10767047,177.29702348,82703.16190141,480.30988613,0,0,0,172.18709064
1623542400000,2021-06-13 00:00:00,DASH/USDT,163.62274442,172.68755029,157.81137023,172.68755029,187563.7854775,1133.51772804,0,0,0,165.47053551
1623456000000,2021-06-12 00:00:00,DASH/USDT,163.62274442,165.74323507,154.3784953,164.22858321,48988.74551271,305.54094094,0,0,0,160.33447223
1623369600000,2021-06-11 00:00:00,DASH/USDT,169.45137373,173.81144488,163.62274442,165.96157388,31597.30927576,185.62832918,0,0,0,170.21814189
1623283200000,2021-06-10 00:00:00,DASH/USDT,177.39220311,179.83750363,164.96742276,169.6206395,118598.26054257,679.26258835,0,0,0,174.59854638
1623196800000,2021-06-09 00:00:00,DASH/USDT,166.30539176,178.01282509,157.91504575,176.2186933,113620.09978067,661.65559109,0,0,0,171.72090935
1623110400000,2021-06-08 00:00:00,DASH/USDT,173.44252418,173.44252418,153,165.9902256,102518.71175272,627.13913763,0,0,0,163.47044156
