https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1670025600000,2022-12-03 00:00:00,ZRX/USDT,0.1937,0.1955,0.1873,0.1873,102.33378992,530.7009,65.88016547,339.6882,16,0.192846209590690388
1669939200000,2022-12-02 00:00:00,ZRX/USDT,0.1915,0.2078,0.1881,0.1903,182.19668173,927.5325,87.83737305,434.8787,44,0.196691987629916526
1669852800000,2022-12-01 00:00:00,ZRX/USDT,0.1953,0.1974,0.1915,0.1915,282.91108679,1463.9108,4.8951252,24.798,26,0.193268127709768067
1669766400000,2022-11-30 00:00:00,ZRX/USDT,0.1886,0.2124,0.1816,0.1958,199.05060905,992.3961,82.38996676,420.645,66,0.200776565891130577
1669680000000,2022-11-29 00:00:00,ZRX/USDT,0.1854,0.1874,0.1843,0.186,25.5918935,137.202,11.0545742,59.2352,16,0.186530512364237523
1669593600000,2022-11-28 00:00:00,ZRX/USDT,0.1898,0.1898,0.1663,0.1809,58.77830944,320.4426,18.1971437,99.771,22,0.18349041407128976
1669507200000,2022-11-27 00:00:00,ZRX/USDT,0.1922,0.208,0.1904,0.1904,219.74505229,1120.0915,137.28662855,695.4314,77,0.196278805296121715
1669420800000,2022-11-26 00:00:00,ZRX/USDT,0.1934,0.1974,0.1903,0.1903,228.85458141,1180.2003,173.05486785,890.5851,98,0.193917323482071307
1669334400000,2022-11-25 00:00:00,ZRX/USDT,0.1953,0.1953,0.1854,0.1924,630.42638961,3316.183,272.50488775,1437.8905,15,0.190109642254483918
1669248000000,2022-11-24 00:00:00,ZRX/USDT,0.1994,0.2178,0.195,0.1977,469.77338653,2260.0585,31.22362252,150.6887,44,0.207901114268370672
1669161600000,2022-11-23 00:00:00,ZRX/USDT,0.1933,0.1974,0.1933,0.1974,252.10194908,1289.9096,251.90961008,1288.9156,9,0.195442338736241237
1669075200000,2022-11-22 00:00:00,ZRX/USDT,0.176,0.1893,0.176,0.1866,6.76415933,36.9873,4.95770325,26.7835,6,0.183028859474692473
1668988800000,2022-11-21 00:00:00,ZRX/USDT,0.1819,0.1819,0.1775,0.1775,2.16833062,11.9714,1.44161207,7.9253,3,0.181135099636235363
1668902400000,2022-11-20 00:00:00,ZRX/USDT,0.191,0.1953,0.1797,0.1797,508.37540295,2683.2469,91.12820713,475.812,26,0.189563755921305233
1668816000000,2022-11-19 00:00:00,ZRX/USDT,0.1797,0.1893,0.1797,0.1893,67.54647893,368.8668,10.61933525,56.9784,8,0.183135728243281206
1668729600000,2022-11-18 00:00:00,ZRX/USDT,0.1797,0.1797,0.1797,0.1797,0,0,0,0,0,0.177593421898291562
1668643200000,2022-11-17 00:00:00,ZRX/USDT,0.1788,0.1854,0.1742,0.1797,85.12711141,479.5513,53.43948379,299.4549,24,0.177593421898291562
1668556800000,2022-11-16 00:00:00,ZRX/USDT,0.1816,0.1816,0.176,0.1797,65.91057524,365.8115,1.9767,11,6,0.180181112579833098
1668470400000,2022-11-15 00:00:00,ZRX/USDT,0.1779,0.1912,0.1779,0.185,52.73270455,285.4363,25.07894663,135.4784,21,0.184821032184229202
1668384000000,2022-11-14 00:00:00,ZRX/USDT,0.176,0.176,0.1681,0.1753,64.16479684,376.4266,36.10379649,211.2156,25,0.170500895511477155
1668297600000,2022-11-13 00:00:00,ZRX/USDT,0.1763,0.1783,0.1761,0.1778,144.426123,819.5481,0,0,6,0.176227438425346359
1668211200000,2022-11-12 00:00:00,ZRX/USDT,0.172,0.172,0.172,0.172,0,0,0,0,0,0.189670553061114646
1668124800000,2022-11-11 00:00:00,ZRX/USDT,0.1933,0.1953,0.172,0.172,32.51764972,171.4744,5.99801285,31.3151,22,0.189670553061114646
1668038400000,2022-11-10 00:00:00,ZRX/USDT,0.1797,0.2058,0.174,0.1953,32.72201176,176.1019,16.12394467,87.0867,26,0.186265638901047804
1667952000000,2022-11-09 00:00:00,ZRX/USDT,0.2078,0.231,0.1603,0.1604,2477.42678543,12696.7436,994.71838889,5266.1427,149,0.195897595421247903
1667865600000,2022-11-08 00:00:00,ZRX/USDT,0.2591,0.2591,0.2011,0.208,489.55010453,2159.1314,167.34811828,721.1912,115,0.227897797122414979
1667779200000,2022-11-07 00:00:00,ZRX/USDT,0.2612,0.2644,0.2538,0.2538,62.47607252,243.4783,18.58159907,71.2058,20,0.2566360887395615
1667692800000,2022-11-06 00:00:00,ZRX/USDT,0.2731,0.2731,0.2565,0.2565,47.80813907,181.3886,2.02000938,7.5249,13,0.263661727698513404
1667606400000,2022-11-05 00:00:00,ZRX/USDT,0.2848,0.2877,0.2731,0.2731,1283.4896348,4601.7931,1256.87422005,4506.2783,17,0.278912565031930709
1667520000000,2022-11-04 00:00:00,ZRX/USDT,0.2674,0.2818,0.202,0.2818,793.45295872,3046.3813,183.46855085,672.7789,65,0.261483233271006416
1667433600000,2022-11-03 00:00:00,ZRX/USDT,0.2491,0.2731,0.2491,0.2646,188.32376711,737.1447,120.71910689,477.4417,30,0.255590865004776604
1667347200000,2022-11-02 00:00:00,ZRX/USDT,0.2591,0.2731,0.239,0.2511,616.92050313,2453.2077,165.47860701,635.2339,91,0.251755962335462711
1667260800000,2022-11-01 00:00:00,ZRX/USDT,0.2551,0.2674,0.2417,0.2501,37.33102396,146.3426,17.1122314,66.0406,19,0.255278170464574628
1667174400000,2022-10-31 00:00:00,ZRX/USDT,0.2486,0.2731,0.2486,0.2538,106.22600299,410.6567,54.42020261,207.7998,47,0.258834040839994132
1667088000000,2022-10-30 00:00:00,ZRX/USDT,0.2619,0.2619,0.2372,0.2495,905.87865871,3494.8698,61.09329963,235.8052,19,0.259251341538714717
1667001600000,2022-10-29 00:00:00,ZRX/USDT,0.2646,0.2678,0.2592,0.2619,354.08981063,1333.4423,228.26594127,860.0886,31,0.265550529129850317
1666915200000,2022-10-28 00:00:00,ZRX/USDT,0.2512,0.2619,0.2512,0.2619,11.35037188,44.1958,7.40770371,28.5871,7,0.256888238846496717
1666828800000,2022-10-27 00:00:00,ZRX/USDT,0.2619,0.2674,0.2538,0.2538,397.13849206,1496.5215,80.84887431,305.5341,32,0.265389720297282629
1666742400000,2022-10-26 00:00:00,ZRX/USDT,0.2565,0.26,0.2538,0.2586,1185.00169181,4558.4156,17.88171559,69.2591,16,0.259959694918013113
1666656000000,2022-10-25 00:00:00,ZRX/USDT,0.246,0.2619,0.2458,0.2524,54.7492125,218.9069,44.51923369,178.4718,25,0.250180105305989553
1666569600000,2022-10-24 00:00:00,ZRX/USDT,0.2434,0.2434,0.239,0.239,3.46239134,14.3314,0,0,3,0.241600494652923894
1666483200000,2022-10-23 00:00:00,ZRX/USDT,0.2434,0.246,0.2384,0.246,59.22952816,241.3568,49.28033272,200.6019,8,0.245413694542995663
1666396800000,2022-10-22 00:00:00,ZRX/USDT,0.2409,0.2409,0.2409,0.2409,3.46086576,14.3664,2.45086842,10.1738,3,0.2409
1666310400000,2022-10-21 00:00:00,ZRX/USDT,0.2384,0.2434,0.2286,0.2383,43.22190175,183.7511,22.01441885,93.1957,17,0.235260071370575447
1666224000000,2022-10-20 00:00:00,ZRX/USDT,0.2485,0.2485,0.2409,0.2409,7.25027191,29.6832,2.45028455,9.8603,3,0.244296031960682698
1666137600000,2022-10-19 00:00:00,ZRX/USDT,0.2469,0.25,0.2434,0.2434,189.99294804,760.4516,0,0,6,0.249845518453085842
1666051200000,2022-10-18 00:00:00,ZRX/USDT,0.2565,0.2565,0.2467,0.2467,20.1737108,79.9915,9.43581289,36.9222,11,0.252253513022502531
1665964800000,2022-10-17 00:00:00,ZRX/USDT,0.2485,0.2538,0.2466,0.2538,12.23972534,49.3499,2.45021058,9.6541,3,0.248052102883217148
1665878400000,2022-10-16 00:00:00,ZRX/USDT,0.2485,0.2512,0.2474,0.2498,116.41018189,466.056,6.49021551,26.04,6,0.249777867714669198
1665792000000,2022-10-15 00:00:00,ZRX/USDT,0.2434,0.246,0.2409,0.2458,2.3615871,9.6613,1.18749772,4.8306,6,0.244447285898538316
1665705600000,2022-10-14 00:00:00,ZRX/USDT,0.2512,0.2538,0.2434,0.2434,24.5614656,98.3625,11.03967927,43.9557,14,0.249739774956100337
1665619200000,2022-10-13 00:00:00,ZRX/USDT,0.2512,0.2512,0.231,0.2484,164.23060468,678.2584,29.59974185,121.3447,70,0.2422350583619735
1665532800000,2022-10-12 00:00:00,ZRX/USDT,0.2512,0.2512,0.2512,0.2512,2.332392,9.285,0,0,2,0.2512
1665446400000,2022-10-11 00:00:00,ZRX/USDT,0.2565,0.2565,0.2512,0.2512,14.69077415,57.8179,2.0422017,7.9618,11,0.25410461648973073
1665360000000,2022-10-10 00:00:00,ZRX/USDT,0.276,0.276,0.2592,0.2592,19.06990101,71.86,1.01000466,3.8171,13,0.265473622270732486
1665273600000,2022-10-09 00:00:00,ZRX/USDT,0.2731,0.276,0.2719,0.276,422.89716608,1532.5601,7.41484085,27.1259,15,0.275942445275569908
1665187200000,2022-10-08 00:00:00,ZRX/USDT,0.2674,0.2834,0.2674,0.2689,153.73996607,572.8009,142.25068134,530.6746,19,0.268426497526733834
1665100800000,2022-10-07 00:00:00,ZRX/USDT,0.2648,0.2648,0.2544,0.2646,176.6174371,685.9874,50.3946576,190.456,11,0.257546535111113327
1665014400000,2022-10-06 00:00:00,ZRX/USDT,0.2703,0.3001,0.25,0.2648,795.07593872,2995.2179,275.41604815,1012.3429,35,0.265715253470408772
1664928000000,2022-10-05 00:00:00,ZRX/USDT,0.2675,0.2703,0.2628,0.2703,25.39791199,96.4155,0.99997485,3.6995,4,0.263433114436624992
1664841600000,2022-10-04 00:00:00,ZRX/USDT,0.2646,0.2731,0.2646,0.2731,124.89135682,462.1494,122.87140267,454.5959,10,0.270242133859155552
1664755200000,2022-10-03 00:00:00,ZRX/USDT,0.2592,0.2646,0.2565,0.2646,28.8780407,111.8034,25.36805285,98.17,9,0.25832109955624517
1664668800000,2022-10-02 00:00:00,ZRX/USDT,0.267,0.267,0.26,0.26,2124.84203982,8167.767,44.685387,167.361,7,0.260153522050753303
1664582400000,2022-10-01 00:00:00,ZRX/USDT,0.2691,0.2691,0.2691,0.2691,48.21967917,179.1887,48.21967917,179.1887,1,0.2691
1664496000000,2022-09-30 00:00:00,ZRX/USDT,0.2677,0.2703,0.2647,0.2677,42.16369779,157.5345,1.32749736,4.9112,10,0.267652020880329904
1664409600000,2022-09-29 00:00:00,ZRX/USDT,0.2647,0.2703,0.2647,0.2703,2.627492,9.8224,1.32749736,4.9112,2,0.267529308411214953
1664323200000,2022-09-28 00:00:00,ZRX/USDT,0.2703,0.2731,0.2592,0.2701,25988.84154731,99218.3791,138.1284671,521.9653,90,0.26193639277186594
1664236800000,2022-09-27 00:00:00,ZRX/USDT,0.2703,0.2788,0.2647,0.267,274.41124464,996.9904,153.01898624,552.4515,18,0.275282575529314499
1664150400000,2022-09-26 00:00:00,ZRX/USDT,0.2703,0.2703,0.2619,0.2669,2336.88918316,8898.6292,190.25509639,712.8018,20,0.262622300499083795
1664064000000,2022-09-25 00:00:00,ZRX/USDT,0.2717,0.2739,0.2647,0.2647,251.88353706,930.8356,10.92638324,39.9396,9,0.270602403678998105
1663977600000,2022-09-24 00:00:00,ZRX/USDT,0.2788,0.2799,0.25,0.2731,1143.64950295,4157.8966,718.16484863,2584.9114,35,0.275251676940893642
1663891200000,2022-09-23 00:00:00,ZRX/USDT,0.2757,0.2818,0.2675,0.2788,337.5438246,1221.4904,282.44896698,1021.8301,34,0.276361868174352601
1663804800000,2022-09-22 00:00:00,ZRX/USDT,0.2618,0.2816,0.2618,0.2764,440.46100181,1591.2434,248.41047041,895.1716,30,0.276852036915501737
1663718400000,2022-09-21 00:00:00,ZRX/USDT,0.273,0.2788,0.2565,0.2565,258.13794141,954.8312,184.40727364,670.4775,46,0.270563718377694323
1663632000000,2022-09-20 00:00:00,ZRX/USDT,0.2691,0.2731,0.2646,0.273,43.42151197,160.6449,10.89862883,40.1103,18,0.270316123591930273
1663545600000,2022-09-19 00:00:00,ZRX/USDT,0.2665,0.273,0.2619,0.2713,59.72148353,224.5173,44.37191449,166.3027,9,0.266030082360932935
1663459200000,2022-09-18 00:00:00,ZRX/USDT,0.2848,0.2906,0.25,0.2702,527.24429915,1946.6431,28.13683289,100.7476,22,0.270983304355379103
1663372800000,2022-09-17 00:00:00,ZRX/USDT,0.2847,0.2908,0.2812,0.2908,38.18787215,133.3458,28.43237246,99.0023,11,0.286403891997292127
1663286400000,2022-09-16 00:00:00,ZRX/USDT,0.2789,0.2812,0.2789,0.2807,149.07192877,531.2416,14.42306775,51.3825,8,0.280611051142267983
1663200000000,2022-09-15 00:00:00,ZRX/USDT,0.2848,0.2908,0.2818,0.2818,37.26199817,130.5576,13.26200501,45.8394,8,0.285443459533855693
1663113600000,2022-09-14 00:00:00,ZRX/USDT,0.2878,0.2938,0.2848,0.2938,93.93246796,322.7758,19.27470824,65.9168,16,0.29103654006571467
1663027200000,2022-09-13 00:00:00,ZRX/USDT,0.313,0.3298,0.2908,0.2908,858.0083069,2768.3112,326.05798305,1087.2061,33,0.310331142390556257
1662940800000,2022-09-12 00:00:00,ZRX/USDT,0.3162,0.3298,0.3106,0.322,727.49619037,2281.6766,306.08374489,957.2522,40,0.318898452955761273
1662854400000,2022-09-11 00:00:00,ZRX/USDT,0.3106,0.3162,0.3033,0.3097,373.13144088,1203.1767,260.52971701,840.5697,18,0.310132747738966141
1662768000000,2022-09-10 00:00:00,ZRX/USDT,0.3162,0.3162,0.3075,0.3106,362.52947395,1148.4626,329.79997557,1043.7338,18,0.315670315772318458
1662681600000,2022-09-09 00:00:00,ZRX/USDT,0.3064,0.3129,0.284,0.3075,136.8646969,444.5583,87.08396486,280.401,26,0.308044489354683246
1662595200000,2022-09-08 00:00:00,ZRX/USDT,0.2833,0.3032,0.2816,0.3032,702.49792721,2440.5162,434.7943628,1529.7885,25,0.287968198878929465
1662508800000,2022-09-07 00:00:00,ZRX/USDT,0.2703,0.2848,0.2675,0.2848,690.260113,2533.4287,397.43603659,1462.1984,19,0.272468447247769618
1662422400000,2022-09-06 00:00:00,ZRX/USDT,0.3001,0.3053,0.2731,0.2731,326.83913705,1089.7106,51.32265245,169.9348,21,0.299976475539176856
1662336000000,2022-09-05 00:00:00,ZRX/USDT,0.3001,0.3032,0.25,0.2969,953.18314116,3291.7078,453.98677874,1545.2358,22,0.290092892232191853
1662249600000,2022-09-04 00:00:00,ZRX/USDT,0.295,0.2973,0.2501,0.2973,345.00385096,1186.713,199.05831909,673.963,9,0.291186002825595818
1662163200000,2022-09-03 00:00:00,ZRX/USDT,0.2908,0.2908,0.2908,0.2908,0,0,0,0,0,0.299075644563064775
1662076800000,2022-09-02 00:00:00,ZRX/USDT,0.2938,0.3001,0.2908,0.2908,284.89979303,952.6511,237.42178511,791.5989,7,0.299075644563064775
1661990400000,2022-09-01 00:00:00,ZRX/USDT,0.2939,0.2969,0.2849,0.2969,287.30275418,985.2297,131.56171267,443.471,11,0.291690787918801702
1661904000000,2022-08-31 00:00:00,ZRX/USDT,0.3032,0.3062,0.297,0.297,35.33688154,118.2183,29.33688754,98.0163,6,0.298944437903220816
1661817600000,2022-08-30 00:00:00,ZRX/USDT,0.3062,0.3064,0.2908,0.3001,263.52449841,870.809,172.82931979,565.3285,16,0.302705005461366807
1661731200000,2022-08-29 00:00:00,ZRX/USDT,0.2878,0.3032,0.25,0.3032,103.77515142,381.04,18.05879745,60.7455,19,0.273720967379668694
1661644800000,2022-08-28 00:00:00,ZRX/USDT,0.3001,0.3001,0.2908,0.2908,135.39753486,451.9162,126.39749846,421.1846,7,0.299619191734034793
1661558400000,2022-08-27 00:00:00,ZRX/USDT,0.2903,0.3001,0.2848,0.2956,107.8258225,370.5879,35.18434351,119.9978,14,0.290979564710169491
1661472000000,2022-08-26 00:00:00,ZRX/USDT,0.3196,0.3262,0.2878,0.2878,430.45827253,1405.8004,68.77124429,211.7227,38,0.306577070861468188
1661385600000,2022-08-25 00:00:00,ZRX/USDT,0.3196,0.3263,0.313,0.3196,723.47560114,2258.0182,681.17064897,2123.5074,19,0.320426970752546801
1661299200000,2022-08-24 00:00:00,ZRX/USDT,0.3062,0.3162,0.3054,0.3158,242.44531988,780.8973,181.27234353,581.2792,31,0.310504616183247224
1661212800000,2022-08-23 00:00:00,ZRX/USDT,0.3064,0.312,0.2939,0.3062,115.61886,377.2622,87.73007424,284.1208,20,0.306548649526902441
1661126400000,2022-08-22 00:00:00,ZRX/USDT,0.3077,0.3077,0.2939,0.3032,1554.24654379,5163.335,244.84916096,813.4168,19,0.301025626234207265
1661040000000,2022-08-21 00:00:00,ZRX/USDT,0.3032,0.3128,0.3032,0.3126,217.80622403,698.0067,192.88626823,617.4335,10,0.312055660419049043
1660953600000,2022-08-20 00:00:00,ZRX/USDT,0.3064,0.3064,0.2939,0.3001,34.12746585,113.7414,6.12628964,20.2043,7,0.300070616541866672
1660867200000,2022-08-19 00:00:00,ZRX/USDT,0.3298,0.3298,0.3,0.3,5907.01287473,19670.8629,5517.08941835,18377.3563,25,0.300298292612078572
1660780800000,2022-08-18 00:00:00,ZRX/USDT,0.3511,0.3548,0.3333,0.3333,182.7283697,521.7454,131.63069172,373.559,13,0.350272250696209214
1660694400000,2022-08-17 00:00:00,ZRX/USDT,0.366,0.3699,0.3439,0.3439,143.64687628,407.7466,16.57690974,44.9028,13,0.352412458975233899
1660608000000,2022-08-16 00:00:00,ZRX/USDT,0.3677,0.3699,0.3585,0.3585,367.48740305,1000.453,154.99688502,420.8879,14,0.367334243591387229
1660521600000,2022-08-15 00:00:00,ZRX/USDT,0.3767,0.3818,0.3663,0.3673,1874.04803691,5026.1355,1397.10096792,3732.7794,30,0.372920699712265619
1660435200000,2022-08-14 00:00:00,ZRX/USDT,0.3818,0.3939,0.3499,0.37,503.49388565,1312.6043,406.6586263,1056.9949,26,0.383829688938227518
1660348800000,2022-08-13 00:00:00,ZRX/USDT,0.3898,0.3898,0.3858,0.3858,18.18858046,46.9007,9.18859948,23.5726,3,0.387820740321149833
1660262400000,2022-08-12 00:00:00,ZRX/USDT,0.3857,0.3857,0.374,0.3857,1132.87060381,2942.7246,1018.79018747,2641.7754,15,0.384984606772217098
1660176000000,2022-08-11 00:00:00,ZRX/USDT,0.3729,0.38,0.3565,0.3778,720.20591092,1905.0456,709.06636458,1875.5603,16,0.378073076709890879
1660089600000,2022-08-10 00:00:00,ZRX/USDT,0.3579,0.3772,0.336,0.336,388.36185294,1084.0877,386.57554254,1078.7713,9,0.358268145938190504
1660003200000,2022-08-09 00:00:00,ZRX/USDT,0.3674,0.3674,0.3258,0.3258,30.21527934,88.5703,10.31886988,28.0862,3,0.342105934789878397
1659916800000,2022-08-08 00:00:00,ZRX/USDT,0.326,0.3763,0.326,0.3485,87.28853373,240.2017,32.80937569,89.4497,10,0.363528591215493658
1659830400000,2022-08-07 00:00:00,ZRX/USDT,0.3217,0.3458,0.3216,0.3458,25.23817981,75.6508,13.78666269,40.0505,6,0.334020562705746091
1659744000000,2022-08-06 00:00:00,ZRX/USDT,0.3586,0.3586,0.3216,0.3458,47.515871,139.9911,28.93262552,82.43,10,0.340065320950467262
1659657600000,2022-08-05 00:00:00,ZRX/USDT,0.32,0.36,0.32,0.359,153.09954218,453.2552,78.14178618,225.637,8,0.338309357182389974
1659571200000,2022-08-04 00:00:00,ZRX/USDT,0.3158,0.3158,0.3158,0.3158,0,0,0,0,0,0.431417267312518592
1659484800000,2022-08-03 00:00:00,ZRX/USDT,1.7999,1.7999,0.205,0.3158,129.34662511,334.9805,28.48370103,66.7079,16,0.431417267312518592
1659398400000,2022-08-02 00:00:00,ZRX/USDT,0.29,1.8765,0.11,1.8765,647.79902554,805.6589,581.86241354,448.8483,15,1.410252505258879703
1659312000000,2022-08-01 00:00:00,ZRX/USDT,0.38090626,0.38090626,0.38090626,0.38090626,2.73721613,7.18606236,0,0,0,0.38090626
1659225600000,2022-07-31 00:00:00,ZRX/USDT,0.34409768,0.41777046,0.34257193,0.38350487,6758.9732805,18031.1760687,0,0,0,0.37484927
1659139200000,2022-07-30 00:00:00,ZRX/USDT,0.34048543,0.38751884,0.33933255,0.3485511,6027.46109395,16201.96455423,0,0,0,0.37202038
1659052800000,2022-07-29 00:00:00,ZRX/USDT,0.3334463,0.34509683,0.32319442,0.34040281,829.34816713,2477.70758454,0,0,0,0.33472398
1658966400000,2022-07-28 00:00:00,ZRX/USDT,0.30983252,0.33694748,0.30983252,0.32861702,943.95697777,2908.16036497,0,0,0,0.32458903
1658880000000,2022-07-27 00:00:00,ZRX/USDT,0.2840157,0.30650949,0.28393179,0.30650949,126.37973057,425.94748366,0,0,0,0.29670261
1658793600000,2022-07-26 00:00:00,ZRX/USDT,0.28067711,0.28657132,0.277,0.28657132,348.84960908,1251.99736569,0,0,0,0.27863445
1658707200000,2022-07-25 00:00:00,ZRX/USDT,0.30117429,0.3028998,0.28346259,0.28346259,871.33383754,2918.49260628,0,0,0,0.29855612
1658620800000,2022-07-24 00:00:00,ZRX/USDT,0.30983252,0.31630404,0.30345987,0.30953777,466.18152561,1502.46053693,0,0,0,0.31027871
1658534400000,2022-07-23 00:00:00,ZRX/USDT,0.30671455,0.31647858,0.30020519,0.30983252,144.17341797,465.92735881,0,0,0,0.30943325
1658448000000,2022-07-22 00:00:00,ZRX/USDT,0.31651276,0.3299815,0.30996923,0.30996923,776.96478538,2400.71623044,0,0,0,0.32363874
1658361600000,2022-07-21 00:00:00,ZRX/USDT,0.31412825,0.32315952,0.30086197,0.32315952,141.15135933,454.0483646,0,0,0,0.31087296
1658275200000,2022-07-20 00:00:00,ZRX/USDT,0.34048543,0.34767315,0.31120452,0.3218405,428.03796129,1283.88744456,0,0,0,0.33339212
1658188800000,2022-07-19 00:00:00,ZRX/USDT,0.31980161,0.34221399,0.30996923,0.33348231,1082.07138554,3263.85288352,0,0,0,0.33153191
1658102400000,2022-07-18 00:00:00,ZRX/USDT,0.30124571,0.32309096,0.30124571,0.32250748,268.64761453,852.7639556,0,0,0,0.31503162
1658016000000,2022-07-17 00:00:00,ZRX/USDT,0.30296661,0.30983252,0.29695051,0.30230235,217.47411348,712.71088836,0,0,0,0.30513651
1657929600000,2022-07-16 00:00:00,ZRX/USDT,0.29790086,0.30714998,0.29590086,0.30318647,308.93141244,1021.82390815,0,0,0,0.30233331
1657843200000,2022-07-15 00:00:00,ZRX/USDT,0.29321738,0.29654041,0.29044115,0.29101913,91.26645928,311.93882075,0,0,0,0.29257807
1657756800000,2022-07-14 00:00:00,ZRX/USDT,0.28067711,0.29321738,0.27328755,0.2866,281.35649275,1005.62159844,0,0,0,0.27978366
1657670400000,2022-07-13 00:00:00,ZRX/USDT,0.2786334,0.29010746,0.26,0.28393179,568.24652376,2109.10995118,0,0,0,0.26942479
1657584000000,2022-07-12 00:00:00,ZRX/USDT,0.28029901,0.28029901,0.275,0.275,58.36208073,210.42970045,0,0,0,0.27734716
1657497600000,2022-07-11 00:00:00,ZRX/USDT,0.31075679,0.31075679,0.28513019,0.29986344,215.73031448,733.56086888,0,0,0,0.29408645
1657411200000,2022-07-10 00:00:00,ZRX/USDT,0.3334463,0.34048543,0.31075679,0.31493479,590.44775536,1875.71350991,0,0,0,0.31478568
1657324800000,2022-07-09 00:00:00,ZRX/USDT,0.32246149,0.3334463,0.32246149,0.3318034,198.28667151,600.89946395,0,0,0,0.3299831
1657238400000,2022-07-08 00:00:00,ZRX/USDT,0.3201491,0.34894007,0.31322391,0.32246149,1542.78420731,4654.00011066,0,0,0,0.33149638
1657152000000,2022-07-07 00:00:00,ZRX/USDT,0.3047475,0.30983252,0.30345987,0.30983252,186.79511126,612.86565261,0,0,0,0.30478965
1657065600000,2022-07-06 00:00:00,ZRX/USDT,0.2977034,0.30668142,0.2977034,0.30668142,186.02367098,608.55376353,0,0,0,0.30568157
1656979200000,2022-07-05 00:00:00,ZRX/USDT,0.30407328,0.3061058,0.29551787,0.3061058,213.55085326,711.71088845,0,0,0,0.30005281
1656892800000,2022-07-04 00:00:00,ZRX/USDT,0.29323474,0.29995679,0.28732044,0.2970027,596.35034907,2057.41240035,0,0,0,0.28985455
1656806400000,2022-07-03 00:00:00,ZRX/USDT,0.2965871,0.30039644,0.29389444,0.29644776,13.36249077,44.99239514,0,0,0,0.29699443
1656720000000,2022-07-02 00:00:00,ZRX/USDT,0.3058796,0.3058796,0.29482632,0.29834105,341.21888775,1148.12745528,0,0,0,0.297196
1656633600000,2022-07-01 00:00:00,ZRX/USDT,0.3290287,0.3334463,0.3,0.30646377,1333.24465467,4379.6047862,0,0,0,0.30442122
1656547200000,2022-06-30 00:00:00,ZRX/USDT,0.33693143,0.34227507,0.31950091,0.31950091,1696.61090212,5162.41774136,0,0,0,0.32864657
1656460800000,2022-06-29 00:00:00,ZRX/USDT,0.31940069,0.36499348,0.31940069,0.35374904,4252.91419381,12128.35009005,0,0,0,0.35065892
1656374400000,2022-06-28 00:00:00,ZRX/USDT,0.3299815,0.34048543,0.31715879,0.31715879,190.96552509,577.70389882,0,0,0,0.33055952
1656288000000,2022-06-27 00:00:00,ZRX/USDT,0.31697301,0.35,0.31677955,0.32319442,1738.01315386,5147.91623292,0,0,0,0.33761488
1656201600000,2022-06-26 00:00:00,ZRX/USDT,0.31003894,0.33972651,0.3071186,0.31983614,849.879182,2607.47714496,0,0,0,0.32593926
1656115200000,2022-06-25 00:00:00,ZRX/USDT,0.30275615,0.30934706,0.28984268,0.306885,559.08214364,1880.48320844,0,0,0,0.2973077
1656028800000,2022-06-24 00:00:00,ZRX/USDT,0.2940057,0.3038,0.2891106,0.3014982,273.87337075,924.40736275,0,0,0,0.29626913
1655942400000,2022-06-23 00:00:00,ZRX/USDT,0.2814183,0.2944375,0.27506384,0.27506384,48.31208859,171.19819103,0,0,0,0.28219976
1655856000000,2022-06-22 00:00:00,ZRX/USDT,0.26863334,0.3038,0.26779256,0.28376874,47.2876811,169.82895711,0,0,0,0.27844298
1655769600000,2022-06-21 00:00:00,ZRX/USDT,0.28563086,0.29902546,0.27800317,0.28481976,751.10410133,2640.45166456,0,0,0,0.28446046
1655683200000,2022-06-20 00:00:00,ZRX/USDT,0.2562864,0.2837314,0.2562864,0.27374896,359.91416395,1312.72361839,0,0,0,0.2741736
1655596800000,2022-06-19 00:00:00,ZRX/USDT,0.25,0.26949999,0.23874308,0.263736,31.73364677,124.82675429,0,0,0,0.25422151
1655510400000,2022-06-18 00:00:00,ZRX/USDT,0.25,0.25201667,0.218,0.24518126,3077.0821452,13824.73749383,0,0,0,0.22257797
1655424000000,2022-06-17 00:00:00,ZRX/USDT,0.26200853,0.30409575,0.2600788,0.30409575,102.13644403,379.27490625,0,0,0,0.26929396
1655337600000,2022-06-16 00:00:00,ZRX/USDT,0.27601142,0.30991638,0.2725394,0.272958,914.71622576,3194.1981964,0,0,0,0.28636802
1655251200000,2022-06-15 00:00:00,ZRX/USDT,0.25,0.26449271,0.225548,0.26449271,157.62773023,661.62042428,0,0,0,0.23824495
1655164800000,2022-06-14 00:00:00,ZRX/USDT,0.2403348,0.25261854,0.2285871,0.23610739,861.54200055,3458.98114284,0,0,0,0.24907392
1655078400000,2022-06-13 00:00:00,ZRX/USDT,0.3,0.3,0.2422146,0.2422146,1253.62530622,4671.41023746,0,0,0,0.26836121
1654992000000,2022-06-12 00:00:00,ZRX/USDT,0.325,0.325,0.3,0.3,6756.82140162,21811.56811358,0,0,0,0.30978155
