https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XMR,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1734825600000,2024-12-22 00:00:00,XMR/USDT,183.93,199.23,181.19,190.22,10413255.95,54792.974015,5748474.42,30245.37661,148669,190.08
1734739200000,2024-12-21 00:00:00,XMR/USDT,197.19,198.12,181.19,183.91,11518608.86,60576.033006,6371199.25,33500.262348,164572,190.2
1734652800000,2024-12-20 00:00:00,XMR/USDT,194.84,202.63,168,197.19,16600888.69,88304.793937,9501714.53,50551.712955,235383,188.49
1734566400000,2024-12-19 00:00:00,XMR/USDT,212.92,215.79,190.25,194.76,15820499.12,76391.763106,8952007.65,43222.107,225043,207.3
1734480000000,2024-12-18 00:00:00,XMR/USDT,213.56,224,210,212.92,12305783.01,56584.908409,6794140.06,31240.192015,174536,217.52
1734393600000,2024-12-17 00:00:00,XMR/USDT,212.11,225.01,208.82,213.57,11145644.26,51045.31471,6123722.86,28043.57614,159817,218.38
1734307200000,2024-12-16 00:00:00,XMR/USDT,222.29,232.78,207.71,212.56,12543862,57837.320472,6899439.89,31806.162154,179079,217.07
1734220800000,2024-12-15 00:00:00,XMR/USDT,209.73,223.34,206.46,222.42,9393205.83,43852.487338,5113256.43,23871.279214,133662,214.26
1734134400000,2024-12-14 00:00:00,XMR/USDT,207.26,220,203.1,209.93,9871139.71,46824.440974,5369342.67,25460.839841,139997,210.9
1734048000000,2024-12-13 00:00:00,XMR/USDT,199.31,214,198.6,206.99,11687509.07,56670.095836,6397413.77,31018.763218,164390,206.29
1733961600000,2024-12-12 00:00:00,XMR/USDT,200,215.41,195,199.37,12409904.08,61714.784273,6792829.34,33780.756388,176242,201.21
1733875200000,2024-12-11 00:00:00,XMR/USDT,179.85,200,175.41,200,12877053.4,68420.695258,7167132.99,38078.948378,183224,188.38
1733788800000,2024-12-10 00:00:00,XMR/USDT,176.42,181.43,165.28,179.87,16879244.99,96254.945029,9573586.32,54594.426239,241957,175.4
1733702400000,2024-12-09 00:00:00,XMR/USDT,222.97,227.3,165.31,176.37,13107564.76,66991.164824,7124810.12,36452.124974,183587,196.39
1733616000000,2024-12-08 00:00:00,XMR/USDT,200.12,225.01,194.21,222.95,9395476.46,46381.389789,5173805.37,25536.330196,130445,202.71
1733529600000,2024-12-07 00:00:00,XMR/USDT,198.97,204.19,193.58,200.22,10631283.49,53171.882839,5708146.8,28549.631024,150599,199.95
1733443200000,2024-12-06 00:00:00,XMR/USDT,193.51,204.34,193.19,198.44,14008719.95,70264.647163,7773915.78,38991.66554,196871,199.39
1733356800000,2024-12-05 00:00:00,XMR/USDT,195.66,212.81,185,193.68,16601722.94,83867.240964,9296446.9,46950.386252,229048,198.04
1733270400000,2024-12-04 00:00:00,XMR/USDT,202.89,213.17,186.94,195.78,15438080.33,78083.392396,8494097.28,42955.014578,218301,197.8
1733184000000,2024-12-03 00:00:00,XMR/USDT,173.66,218.1,166.06,202.83,16530941.46,94282.843443,9365130.04,53401.976694,227500,175.62
1733097600000,2024-12-02 00:00:00,XMR/USDT,162.77,177.88,159.62,173.65,18226190.47,109707.925709,10380522.45,62455.00475,256380,166.21
1733011200000,2024-12-01 00:00:00,XMR/USDT,161.92,164.96,157,162.77,13018557.31,79952.178496,7194768.58,44181.346354,184039,162.83
1732924800000,2024-11-30 00:00:00,XMR/USDT,159.34,163.33,155.92,162.25,11644053.58,72795.747103,6407237.88,40051.303481,162209,159.96
1732838400000,2024-11-29 00:00:00,XMR/USDT,159.41,160.41,152,159.36,11159228.81,70706.413805,6161039.06,39033.724912,158387,157.83
1732752000000,2024-11-28 00:00:00,XMR/USDT,155.85,160.25,150.6,159.47,10941015.82,69391.55813,5972025.41,37875.649291,155396,157.67
1732665600000,2024-11-27 00:00:00,XMR/USDT,160.28,160.41,149.42,155.99,13357233.81,85743.324717,7385164.07,47408.877177,190578,155.81
1732579200000,2024-11-26 00:00:00,XMR/USDT,156.4,163,151.77,160.4,15335867.45,98410.537241,8552274.41,54877.9952,218201,155.86
1732492800000,2024-11-25 00:00:00,XMR/USDT,162.21,166.46,155.65,156.39,14795664.2,91364.969613,8239364.26,50873.902131,211241,161.98
1732406400000,2024-11-24 00:00:00,XMR/USDT,161.23,166.12,157.75,162.45,14145214.37,87065.832183,7879843.3,48503.352461,200486,162.49
1732320000000,2024-11-23 00:00:00,XMR/USDT,161.84,169,160,161.31,16892434.38,103971.085274,9425224.82,58008.006387,239744,162.48
1732233600000,2024-11-22 00:00:00,XMR/USDT,160.64,162,157.19,161.89,13496205.41,84502.056131,7426863.47,46499.195409,191250,159.72
1732147200000,2024-11-21 00:00:00,XMR/USDT,159.95,163.52,158.96,160.65,14235655.2,88497.285172,7918272.43,49222.166717,201692,160.86
1732060800000,2024-11-20 00:00:00,XMR/USDT,162.2,163.52,158.27,160,12764462.65,79595.600965,7075408.57,44119.752709,179215,160.37
1731974400000,2024-11-19 00:00:00,XMR/USDT,155.91,165.5,154.6,162.43,14584504.37,91974.473619,8130449.87,51268.302253,206004,158.6
1731888000000,2024-11-18 00:00:00,XMR/USDT,156.77,160.71,152.66,156.02,13483908,86203.775863,7471723.27,47766.02339,192651,156.44
1731801600000,2024-11-17 00:00:00,XMR/USDT,150.3,157.57,147.06,156.67,12574366.02,83317.761317,6987769.32,46293.275304,178759,150.95
1731715200000,2024-11-16 00:00:00,XMR/USDT,141.96,156,141.74,150.42,13958467.89,94527.385748,7725804.05,52316.48868,198931,147.7
1731628800000,2024-11-15 00:00:00,XMR/USDT,147.37,149.96,140.7,141.96,14262745,97742.104341,8039927.66,55099.291753,203592,145.95
1731542400000,2024-11-14 00:00:00,XMR/USDT,149.85,150.5,144.14,147.4,17017115.99,115648.266,9640683.78,65513.860862,241840,147.16
1731456000000,2024-11-13 00:00:00,XMR/USDT,151,152.36,133.14,149.84,17115911.61,114668.759243,9567299.73,64093.309277,241708,149.27
1731369600000,2024-11-12 00:00:00,XMR/USDT,157.58,159.96,151,151.07,20995003.33,134524.504849,11972577.1,76704.687861,296246,156.1
1731283200000,2024-11-11 00:00:00,XMR/USDT,161.52,161.88,156.52,157.61,17956964.85,113032.558558,10107456.4,63618.734134,254360,158.87
1731196800000,2024-11-10 00:00:00,XMR/USDT,163.32,165.5,161.26,161.57,14276464.55,87205.119866,7956407.79,48598.513387,202623,163.71
1731110400000,2024-11-09 00:00:00,XMR/USDT,165.36,165.63,159.68,163.31,9254451.56,56753.990088,5000354.68,30662.925597,131869,163.06
1731024000000,2024-11-08 00:00:00,XMR/USDT,162.78,166.7,161.42,165.32,9381089.88,57068.689063,5112993.94,31102.971268,132451,164.38
1730937600000,2024-11-07 00:00:00,XMR/USDT,160.89,168.54,160.64,163.14,9781439.73,59727.228128,5355917.18,32703.718923,137153,163.79
1730851200000,2024-11-06 00:00:00,XMR/USDT,158.28,163.72,157.62,161.09,15356035.81,95393.829186,8426004.41,52328.159385,218340,160.98
1730764800000,2024-11-05 00:00:00,XMR/USDT,158.32,163,156.96,158.4,8412262.05,52619.212318,4338384.61,27136.954634,120279,159.87
1730678400000,2024-11-04 00:00:00,XMR/USDT,156.91,161.82,156.06,158.07,6722660.96,42374.147128,3442557.69,21696.914938,94435,158.66
1730592000000,2024-11-03 00:00:00,XMR/USDT,154.31,159,153.37,157.25,7919223.2,50593.375004,4031989.18,25759.703684,113168,156.52
1730505600000,2024-11-02 00:00:00,XMR/USDT,156.59,160.57,153,154.32,5439061.81,34712.458714,2769202.96,17672.354508,77305,156.71
1730419200000,2024-11-01 00:00:00,XMR/USDT,155.71,160.94,151.23,156.62,8977969.52,57816.222784,4623288.34,29773.626797,130552,155.3
1730332800000,2024-10-31 00:00:00,XMR/USDT,161.87,162.85,154.85,155.72,7978722.6,50086.258349,4042869.35,25379.77142,113927,159.33
1730246400000,2024-10-30 00:00:00,XMR/USDT,162.45,165,161.52,161.87,8865252.36,54228.053703,4566065.78,27929.66185,126420,163.48
1730160000000,2024-10-29 00:00:00,XMR/USDT,162.9,178.51,162.19,162.59,10290664.73,62680.709633,5395480.77,32860.167279,148167,164.18
1730073600000,2024-10-28 00:00:00,XMR/USDT,163.29,164.51,160.08,162.98,7065671.85,43550.14606,3634567.39,22401.257603,100846,162.24
1729987200000,2024-10-27 00:00:00,XMR/USDT,160.47,165.52,160.29,163.27,5216934.27,32129.651475,2613557.5,16098.759476,72872,162.38
1729900800000,2024-10-26 00:00:00,XMR/USDT,158.12,161.34,156.86,160.43,8741920.08,55108.316949,4549725.67,28682.105519,125024,158.63
1729814400000,2024-10-25 00:00:00,XMR/USDT,157.25,160.31,155.68,158.12,8501103.99,53758.364467,4333090.41,27403.766548,117984,158.14
1729728000000,2024-10-24 00:00:00,XMR/USDT,156.59,159.95,154.73,157.31,8153266.22,51914.490117,4165806.9,26525.716409,116306,157.05
1729641600000,2024-10-23 00:00:00,XMR/USDT,156.99,158.58,151,156.6,7837040.86,50114.683529,4072347.46,26040.904787,112487,156.38
1729555200000,2024-10-22 00:00:00,XMR/USDT,154.78,158.43,151.53,157.03,7994577.84,50991.179108,4141043.96,26412.041911,113689,156.78
1729468800000,2024-10-21 00:00:00,XMR/USDT,163.17,163.29,153.4,154.85,9498672.3,59748.300137,4891517.76,30763.586286,136543,159.05
1729382400000,2024-10-20 00:00:00,XMR/USDT,160.54,176.14,159.11,163.43,4071840.15,25381.230784,2123754.14,13231.376154,59598,160.43
1729296000000,2024-10-19 00:00:00,XMR/USDT,159.52,162.36,159.23,160.36,3832064.8,23834.275578,1990807.76,12382.638737,57345,160.78
1729209600000,2024-10-18 00:00:00,XMR/USDT,158.14,163.23,156.89,159.63,6205221.34,38921.374431,3225788.25,20232.379107,90193,159.43
1729123200000,2024-10-17 00:00:00,XMR/USDT,155.9,158.96,154.6,158.1,7892546.24,50313.721935,4067835.69,25929.21099,111974,156.87
1729036800000,2024-10-16 00:00:00,XMR/USDT,153.4,159.11,152.99,155.97,9236601.31,59499.463902,4778927.54,30784.803006,132593,155.25
1728950400000,2024-10-15 00:00:00,XMR/USDT,157.32,158.15,152,153.48,10143734.14,65217.113325,5235831.84,33661.317546,144799,155.55
1728864000000,2024-10-14 00:00:00,XMR/USDT,149.12,157.46,148.79,157.24,9556925.11,61938.661123,4936862.79,31994.420597,138007,154.31
1728777600000,2024-10-13 00:00:00,XMR/USDT,150.54,152.74,148.79,149.17,5548827.8,36634.111375,2848834.75,18808.124861,80957,151.46
1728691200000,2024-10-12 00:00:00,XMR/USDT,151.98,154.75,150.5,150.57,6208218.3,40628.258477,3176018.74,20784.618174,91227,152.8
1728604800000,2024-10-11 00:00:00,XMR/USDT,152.52,154.91,150.52,152.11,7043736.26,46266.507773,3633718.28,23868.144399,101530,152.24
1728518400000,2024-10-10 00:00:00,XMR/USDT,147.3,154.03,146.63,153.13,7304397.6,48365.316792,3754101.71,24857.859026,104090,151.03
1728432000000,2024-10-09 00:00:00,XMR/USDT,149.05,154.75,146.11,147.31,7126265.98,47179.154056,3694071.08,24455.697031,102029,151.07
1728345600000,2024-10-08 00:00:00,XMR/USDT,144.5,151.42,144.01,149.09,8327192.94,56496.627358,4310942.74,29250.035527,117840,147.41
1728259200000,2024-10-07 00:00:00,XMR/USDT,147.73,148.45,144.01,144.54,8529523.31,58246.548319,4451960.88,30401.695824,121772,146.44
1728172800000,2024-10-06 00:00:00,XMR/USDT,152.93,155.17,146.77,147.66,4758091.2,31534.62023,2446559.07,16215.185265,68552,150.92
1728086400000,2024-10-05 00:00:00,XMR/USDT,148.9,155.55,148.53,152.94,4652755.25,30656.538543,2395290.31,15782.65693,67194,151.78
1728000000000,2024-10-04 00:00:00,XMR/USDT,144.14,150.82,143.03,148.85,7679071.55,52414.605327,3981208.65,27174.325896,109472,146.52
1727913600000,2024-10-03 00:00:00,XMR/USDT,136.52,144.99,135.52,144.21,9678386.4,69359.322769,5020849.58,35981.875279,139077,139.56
1727827200000,2024-10-02 00:00:00,XMR/USDT,144.72,149.3,135.52,136.72,10139658.82,70910.981238,5258827.79,36761.865226,144564,143.09
1727740800000,2024-10-01 00:00:00,XMR/USDT,154.37,154.6,140,144.48,10368601.55,69797.699754,5401478.47,36366.989245,148472,148.67
1727654400000,2024-09-30 00:00:00,XMR/USDT,153.24,156.14,150,154.38,8864738.14,57686.358047,4614461.79,30028.006053,125743,153.68
1727568000000,2024-09-29 00:00:00,XMR/USDT,158.63,158.83,152.36,153.26,6831896.89,43934.4013,3537310.56,22748.368348,98651,155.51
1727481600000,2024-09-28 00:00:00,XMR/USDT,163.85,165.31,157.3,158.45,6494829.52,40455.410915,3338270.91,20792.409916,93585,160.57
1727395200000,2024-09-27 00:00:00,XMR/USDT,164.16,167.36,161.37,163.69,8873300.9,54432.892349,4638215.99,28452.172536,127363,163.01
1727308800000,2024-09-26 00:00:00,XMR/USDT,165.73,166.79,163.11,164.17,10105865.17,61235.622577,5229088.15,31685.231053,144704,165.03
1727222400000,2024-09-25 00:00:00,XMR/USDT,169.31,169.57,165.03,165.68,7330437.49,43695.062269,3787475.18,22575.350066,104901,167.77
1727136000000,2024-09-24 00:00:00,XMR/USDT,171.19,171.84,165.92,169.3,6775913.32,40185.710077,3496759.99,20739.003364,96456,168.62
1727049600000,2024-09-23 00:00:00,XMR/USDT,176.3,176.54,171.19,171.19,8096033.18,46518.082617,4160200.09,23903.383752,116796,174.04
1726963200000,2024-09-22 00:00:00,XMR/USDT,176.35,177.32,174.5,176.62,5552038.21,31510.252461,2856758.18,16213.538794,79750,176.19
1726876800000,2024-09-21 00:00:00,XMR/USDT,174.89,178.62,174.1,176.4,4854165.43,27494.782896,2480745.99,14051.468606,70062,176.55
1726790400000,2024-09-20 00:00:00,XMR/USDT,175.2,178.42,174.54,175.08,7854415.22,44364.648326,4077772.31,23032.710406,113289,177.04
1726704000000,2024-09-19 00:00:00,XMR/USDT,171.11,178.42,170.53,175.2,10330386.75,59764.67298,5381222.84,31131.582036,148512,172.87
1726617600000,2024-09-18 00:00:00,XMR/USDT,172.06,174.48,169.5,171.11,7980275.73,46420.781839,4128867.28,24017.324634,114598,171.91
1726531200000,2024-09-17 00:00:00,XMR/USDT,170.32,172.5,168.78,172.18,7418074.78,43355.741314,3844067.78,22466.637766,106043,171.1
1726444800000,2024-09-16 00:00:00,XMR/USDT,170.14,171.5,168.04,170.25,7610207.74,44748.095465,3943362.49,23186.520569,108938,170.06
1726358400000,2024-09-15 00:00:00,XMR/USDT,169.11,171.5,168.76,170.1,5048337.23,29657.218033,2587522.1,15200.762199,71813,170.22
1726272000000,2024-09-14 00:00:00,XMR/USDT,170.34,171.26,167.85,169.15,5721340.89,33722.173079,2917618.88,17195.608028,81933,169.66
1726185600000,2024-09-13 00:00:00,XMR/USDT,171.94,172.84,169.84,170.34,5748615.55,33641.406124,2906225.17,17007.279506,82659,170.88
1726099200000,2024-09-12 00:00:00,XMR/USDT,173.58,175,169.36,172.06,6325675.74,36885.994274,3286373.76,19163.253482,90374,171.5
1726012800000,2024-09-11 00:00:00,XMR/USDT,167.17,174.19,166.51,173.66,7091783.09,41947.98837,3669096.25,21701.349992,100961,169.08
1725926400000,2024-09-10 00:00:00,XMR/USDT,170.79,175,165.94,167.46,5536774.6,32686.054797,2882648.84,17018.236823,79764,169.4
1725840000000,2024-09-09 00:00:00,XMR/USDT,171.87,174.01,170.35,171.12,6951707.99,40418.847104,3626296.58,21083.297996,98986,171.99
1725753600000,2024-09-08 00:00:00,XMR/USDT,167.29,177,167.21,172.08,5199360.03,30218.792941,2741615.92,15931.675075,73528,172.07
1725667200000,2024-09-07 00:00:00,XMR/USDT,165.37,172.35,162.43,167.6,5757137.18,34757.438606,3036697.85,18335.32054,83451,165.68
1725580800000,2024-09-06 00:00:00,XMR/USDT,172.28,174,164.56,165.28,7822473.33,46076.840179,4121340.02,24280.001004,111451,169.81
1725494400000,2024-09-05 00:00:00,XMR/USDT,170.63,176.88,169.94,172.38,5868109.14,33945.173755,3092590,17889.413177,83291,172.88
1725408000000,2024-09-04 00:00:00,XMR/USDT,172.97,175.48,169.95,170.76,7299765.42,42122.156516,3887707.59,22433.096269,103820,173.3
1725321600000,2024-09-03 00:00:00,XMR/USDT,170.18,175.28,169.43,173.01,5535548.49,32011.402172,2892778.07,16728.43552,78446,172.92
1725235200000,2024-09-02 00:00:00,XMR/USDT,169.75,171.01,167,170.2,6688305.65,39689.043841,3571484.69,21194.102686,95013,168.52
1725148800000,2024-09-01 00:00:00,XMR/USDT,168.83,171.98,163.75,169.62,6631109.41,39676.840436,3497157.65,20925.947264,94041,167.14
1725062400000,2024-08-31 00:00:00,XMR/USDT,167.98,172,161.54,169.04,4069742.46,24233.065001,2163799.58,12882.380198,56952,167.97
1724976000000,2024-08-30 00:00:00,XMR/USDT,161.91,168,160.19,167.99,7352819.77,44751.326441,3914528.65,23821.562102,104573,164.32
1724889600000,2024-08-29 00:00:00,XMR/USDT,158.59,166.29,155.94,161.79,6259285.16,39119.946471,3367421.5,21050.074432,88991,160.04
1724803200000,2024-08-28 00:00:00,XMR/USDT,156.1,161.57,153.51,158.1,9986555.49,63441.869468,5355963.38,34030.953046,142361,157.43
1724716800000,2024-08-27 00:00:00,XMR/USDT,166.24,171.75,155.26,156.18,7731809.1,47720.030676,4067641.83,25101.321513,111942,162.07
1724630400000,2024-08-26 00:00:00,XMR/USDT,166.24,167.72,162.59,166.24,6994143.24,42306.361861,3724175.99,22526.784835,99864,165.32
1724544000000,2024-08-25 00:00:00,XMR/USDT,169.58,171.72,165.41,166.38,7149111.65,42330.011464,3794123.69,22464.68474,101459,168.89
1724457600000,2024-08-24 00:00:00,XMR/USDT,172.91,176.47,168.05,169.5,7817864.41,45203.907902,4118610.6,23810.849012,110836,172.96
1724371200000,2024-08-23 00:00:00,XMR/USDT,169.36,172.99,163.56,172.82,8629813.61,51113.776294,4540015.99,26887.594436,123685,168.86
1724284800000,2024-08-22 00:00:00,XMR/USDT,161.94,169.89,160.22,169.37,7200855.84,44019.373554,3716070.63,22723.934289,104706,163.62
1724198400000,2024-08-21 00:00:00,XMR/USDT,159.78,164.34,156.65,162.12,5463448.58,34169.084097,2877223.37,17993.545482,78123,159.9
1724112000000,2024-08-20 00:00:00,XMR/USDT,155.01,163.63,154.06,159.43,7534271.37,47660.485663,3911366.02,24743.010062,107547,158.09
1724025600000,2024-08-19 00:00:00,XMR/USDT,151.24,156.93,150.4,155.06,5990080.19,39012.067387,3089408.85,20119.239929,85348,153.56
1723939200000,2024-08-18 00:00:00,XMR/USDT,151.24,151.35,151.23,151.28,1003.58,6.633482,429.53,2.839323,13,151.29
1723852800000,2024-08-17 00:00:00,XMR/USDT,147.1,155,146.82,151,3541884.37,23730.129605,1789445.77,11989.858776,50814,149.25
1723766400000,2024-08-16 00:00:00,XMR/USDT,149.23,150.29,145.13,147.28,6048281.61,40539.151175,3126276.84,20954.218514,87071,149.19
1723680000000,2024-08-15 00:00:00,XMR/USDT,150.93,153,146,149.25,7745785.66,51547.451289,3949097.06,26281.497844,113445,150.27
1723593600000,2024-08-14 00:00:00,XMR/USDT,146.71,152.19,146.06,150.84,7871332.9,52591.428016,4026116.31,26899.578439,114268,149.67
1723507200000,2024-08-13 00:00:00,XMR/USDT,150.24,152.65,146.5,147.12,7661872.28,51247.506498,3895903.38,26060.56879,110701,149.51
1723420800000,2024-08-12 00:00:00,XMR/USDT,149.07,150.56,147.24,150.36,9998268.66,66892.552494,5120305.46,34255.962499,142824,149.46
1723334400000,2024-08-11 00:00:00,XMR/USDT,150.41,151.37,148.47,149.04,6298190.02,42013.549216,3242681.24,21630.273107,89905,149.91
1723248000000,2024-08-10 00:00:00,XMR/USDT,153.03,154.44,147.51,150.51,5457038.7,36132.448039,2781836.49,18419.27922,79933,151.04
1723161600000,2024-08-09 00:00:00,XMR/USDT,157.87,159.13,152.15,153.06,8343137.31,53446.718113,4224360.89,27061.308213,120556,156.11
1723075200000,2024-08-08 00:00:00,XMR/USDT,145.95,159.53,145.4,158.18,10217720.66,67272.756252,5197091.54,34222.437219,146874,151.96
1722988800000,2024-08-07 00:00:00,XMR/USDT,147.57,163.74,143.41,145.99,10028136.36,67116.309926,5139201.93,34393.536297,145873,149.44
1722902400000,2024-08-06 00:00:00,XMR/USDT,145.56,157,145.46,147.55,9905821.72,66433.635915,5127983.93,34389.874498,141908,149.11
1722816000000,2024-08-05 00:00:00,XMR/USDT,150.39,153.81,135.44,145.51,20983491.12,144764.089538,10861712.81,74935.085112,300566,145.02
1722729600000,2024-08-04 00:00:00,XMR/USDT,149.39,154.83,145.05,150.65,8121933.76,53814.905422,4148726.23,27486.381479,117550,150.93
1722643200000,2024-08-03 00:00:00,XMR/USDT,158.48,161.13,142.99,149.18,8159270.89,52091.616181,4137685.41,26413.857478,117550,156.75
1722556800000,2024-08-02 00:00:00,XMR/USDT,156.29,164.34,155.46,158.75,9870797.09,61819.804062,5068887.6,31746.343526,140628,159.7
1722470400000,2024-08-01 00:00:00,XMR/USDT,157.47,160,148.28,156.24,9344858.28,59998.905794,4753021.88,30515.415163,135486,155.77
1722384000000,2024-07-31 00:00:00,XMR/USDT,158.16,161,155.62,157.52,7422681.8,46725.266716,3795636.07,23891.552215,106689,158.86
1722297600000,2024-07-30 00:00:00,XMR/USDT,161.01,164.74,156.7,157.95,6963683.7,43576.398176,3555639.86,22250.398979,100534,159.82
1722211200000,2024-07-29 00:00:00,XMR/USDT,164.18,166.66,161,161.25,7407756.81,45221.308243,3808761.46,23251.65106,107296,163.82
1722124800000,2024-07-28 00:00:00,XMR/USDT,162.16,166.04,158.27,164.08,6888192.96,42476.9545,3557728.69,21938.736051,99158,162.17
1722038400000,2024-07-27 00:00:00,XMR/USDT,161.38,165,161.13,162.38,6705198.61,41102.772868,3466633.97,21250.109237,95883,163.13
1721952000000,2024-07-26 00:00:00,XMR/USDT,162.62,175,161.36,161.4,7224515.03,43793.524675,3746144.23,22705.724666,104037,165.03
1721865600000,2024-07-25 00:00:00,XMR/USDT,160.58,162.78,151.84,162.69,9282004.98,59371.293738,4809104.72,30761.107519,133066,156.37
1721779200000,2024-07-24 00:00:00,XMR/USDT,160.79,167,159.48,160.83,7192585.77,44594.424382,3711351.26,23009.769481,104953,161.29
1721692800000,2024-07-23 00:00:00,XMR/USDT,160.72,161.83,157.53,160.83,9718570.36,60700.082145,5039180.58,31473.862012,140201,160.11
1721606400000,2024-07-22 00:00:00,XMR/USDT,164.45,166.3,160.51,160.8,8285613.11,50753.169835,4271040.05,26161.616654,118778,163.26
1721520000000,2024-07-21 00:00:00,XMR/USDT,162.7,168.5,161.52,164.37,7270230.1,44391.873312,3747779.72,22882.997569,105785,163.77
