https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETC,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1748217600000,2025-05-26 00:00:00,ETC/USDT,18.343,18.715,18.089,18.245,6136186.15,333293.630821,3131484.18,170088.464567,179691,18.412
1748131200000,2025-05-25 00:00:00,ETC/USDT,18.396,18.466,17.864,18.344,5899534.74,325899.751005,3032103.47,167501.379027,173704,18.103
1748044800000,2025-05-24 00:00:00,ETC/USDT,18.486,18.818,18.31,18.38,6692405.69,359693.797973,3475844.13,186816.675944,196061,18.606
1747958400000,2025-05-23 00:00:00,ETC/USDT,19.694,20.146,18.404,18.485,9082136.12,470278.630009,4699673.89,243380.840191,264117,19.32
1747872000000,2025-05-22 00:00:00,ETC/USDT,18.996,19.884,18.98,19.689,11675300.45,597612.085838,6023749.69,308328.864867,341530,19.538
1747785600000,2025-05-21 00:00:00,ETC/USDT,18.414,19.303,18.204,18.996,9204644.22,493571.842019,4757138.36,255076.575273,269892,18.651
1747699200000,2025-05-20 00:00:00,ETC/USDT,18.52,18.829,17.906,18.417,7310581.39,398573.094539,3748711.22,204388.581213,214585,18.344
1747612800000,2025-05-19 00:00:00,ETC/USDT,18.726,18.779,17.501,18.521,8952212.98,496228.337323,4641116.99,257297.412987,264650,18.045
1747526400000,2025-05-18 00:00:00,ETC/USDT,18.125,19.133,17.688,18.72,6205520.3,337675.27056,3163183.02,172127.940271,180884,18.381
1747440000000,2025-05-17 00:00:00,ETC/USDT,18.693,18.759,17.895,18.126,6397477.38,350187.086973,3286311.64,179893.907957,187539,18.269
1747353600000,2025-05-16 00:00:00,ETC/USDT,18.955,19.398,18.55,18.692,7009130.96,367258.161076,3651448.08,191319.296538,204556,19.086
1747267200000,2025-05-15 00:00:00,ETC/USDT,19.876,20.059,18.54,18.957,7908064.78,412650.566547,4084970.07,213156.017685,230630,19.17
1747180800000,2025-05-14 00:00:00,ETC/USDT,20.66,20.948,19.646,19.876,9107494.03,451191.385672,4680637.42,231730.875781,262936,20.191
1747094400000,2025-05-13 00:00:00,ETC/USDT,19.786,20.994,18.98,20.666,10317603.92,521639.157617,5457554.08,275813.28193,296981,19.795
1747008000000,2025-05-12 00:00:00,ETC/USDT,19.962,20.726,19.177,19.785,9714892.54,485861.568535,4997995.9,249966.772996,285737,19.999
1746921600000,2025-05-11 00:00:00,ETC/USDT,20.726,20.808,19.511,19.959,9482402.81,474678.67568,4955583.91,248072.356488,277773,19.979
1746835200000,2025-05-10 00:00:00,ETC/USDT,19.218,20.779,18.93,20.71,7858306.93,401394.221272,4125966.92,210753.983096,227864,19.585
1746748800000,2025-05-09 00:00:00,ETC/USDT,18.629,19.736,18.375,19.219,10893327.4,574964.769864,5758654.1,303979.585831,317286,18.95
1746662400000,2025-05-08 00:00:00,ETC/USDT,16.199,18.65,16.178,18.625,8914601.31,509656.017984,4688375.56,268003.302114,260220,17.511
1746576000000,2025-05-07 00:00:00,ETC/USDT,16.233,16.456,15.826,16.199,6418580.33,396743.797519,3288377.09,203270.627787,189554,16.179
1746489600000,2025-05-06 00:00:00,ETC/USDT,16.02,16.308,15.565,16.234,5536385.24,348607.311073,2814892.18,177251.473833,163563,15.882
1746403200000,2025-05-05 00:00:00,ETC/USDT,16.012,16.257,15.767,16.02,5760452.54,359228.793881,2880199.91,179614.391083,171297,16.036
1746316800000,2025-05-04 00:00:00,ETC/USDT,16.597,16.767,15.918,16.016,4600455.71,282093.608207,2298454.66,140942.835328,136427,16.31
1746230400000,2025-05-03 00:00:00,ETC/USDT,17.213,17.249,16.438,16.596,4711743.58,279640.357351,2361754.25,140170.865073,138536,16.85
1746144000000,2025-05-02 00:00:00,ETC/USDT,16.889,17.321,16.874,17.214,6272763.28,366664.357787,3126966.77,182780.175911,184190,17.107
1746057600000,2025-05-01 00:00:00,ETC/USDT,16.531,17.108,16.519,16.888,7157591.73,425698.005975,3594640.89,213793.600262,212769,16.814
1745971200000,2025-04-30 00:00:00,ETC/USDT,16.724,16.863,16.4,16.531,7062055.85,423744.425631,3555380.26,213330.525687,208131,16.666
1745884800000,2025-04-29 00:00:00,ETC/USDT,17,17.555,16.626,16.725,6770882.81,396962.770814,3457580.69,202704.124441,200851,17.058
1745798400000,2025-04-28 00:00:00,ETC/USDT,16.585,17.103,16.282,17.001,8507133.23,506306.709366,4421434.88,263117.828452,250348,16.804
1745712000000,2025-04-27 00:00:00,ETC/USDT,17.037,17.66,16.568,16.585,5197156.85,307601.819066,2641017,156310.842833,152873,16.899
1745625600000,2025-04-26 00:00:00,ETC/USDT,17.244,17.54,16.836,17.038,5683722.63,331030.171978,2887635.83,168180.206131,166823,17.171
1745539200000,2025-04-25 00:00:00,ETC/USDT,16.751,17.422,16.566,17.248,7210329.74,422117.843602,3724603.03,218064.670346,211561,17.082
1745452800000,2025-04-24 00:00:00,ETC/USDT,16.774,16.832,16.154,16.754,7335424.06,444146.877793,3804950.59,230382.265361,214924,16.517
1745366400000,2025-04-23 00:00:00,ETC/USDT,16.644,17.063,16.539,16.775,9417318.11,559189.791155,4946035.37,293698.619062,276433,16.841
1745280000000,2025-04-22 00:00:00,ETC/USDT,15.621,16.785,15.347,16.643,7022475.54,441015.595227,3645410.24,228914.336729,205649,15.933
1745193600000,2025-04-21 00:00:00,ETC/USDT,16.059,16.342,15.518,15.621,6129358.69,382816.025484,3160040.71,197370.696585,179909,16.014
1745107200000,2025-04-20 00:00:00,ETC/USDT,15.952,16.109,15.749,16.059,3855949.12,242108.491198,1965739.92,123425.746121,113236,15.926
1745020800000,2025-04-19 00:00:00,ETC/USDT,15.44,16.071,15.439,15.951,3691763.22,232976.181425,1880318.87,118656.439372,108428,15.847
1744934400000,2025-04-18 00:00:00,ETC/USDT,15.098,15.585,15.004,15.44,3867565.44,252365.875279,1966484.24,128312.993006,112912,15.327
1744848000000,2025-04-17 00:00:00,ETC/USDT,14.856,15.216,14.71,15.097,5776463.3,385992.003781,2989410.44,199766.478036,169588,14.966
1744761600000,2025-04-16 00:00:00,ETC/USDT,14.854,15.089,14.533,14.856,7420727.21,498730.710838,3808913.55,256000.759568,215784,14.879
1744675200000,2025-04-15 00:00:00,ETC/USDT,15.238,15.583,14.817,14.854,6287415.88,414924.394903,3256848.13,214925.934995,186151,15.154
1744588800000,2025-04-14 00:00:00,ETC/USDT,15.222,15.832,15.194,15.241,7932909.52,512768.76223,4157522.65,268735.589658,232244,15.471
1744502400000,2025-04-13 00:00:00,ETC/USDT,15.52,15.707,15.02,15.222,6682853.6,436695.393248,3446260.71,225193.329807,195692,15.304
1744416000000,2025-04-12 00:00:00,ETC/USDT,15.15,15.787,15.047,15.521,6665545.46,434308.303981,3436540.81,223928.119171,195422,15.35
1744329600000,2025-04-11 00:00:00,ETC/USDT,14.793,15.258,14.745,15.153,8011240.78,532582.231778,4198480.97,279111.886517,233986,15.043
1744243200000,2025-04-10 00:00:00,ETC/USDT,15.283,15.29,14.213,14.795,7754910.43,523231.781574,4035238.89,272251.959836,226322,14.824
1744156800000,2025-04-09 00:00:00,ETC/USDT,14.074,15.576,13.58,15.284,9700897.13,672561.662286,5099967.98,353454.895488,286585,14.449
1744070400000,2025-04-08 00:00:00,ETC/USDT,14.49,14.974,13.985,14.074,7336555.91,507462.941974,3834829.47,265204.159064,215089,14.461
1743984000000,2025-04-07 00:00:00,ETC/USDT,14.158,14.888,12.842,14.492,12358106.53,869286.279437,6658208,468241.842199,359846,14.226
1743897600000,2025-04-06 00:00:00,ETC/USDT,15.922,16.01,14.05,14.158,5390367.33,355511.121847,2767032.14,182613.33852,158998,15.198
1743811200000,2025-04-05 00:00:00,ETC/USDT,16.282,16.411,15.748,15.942,4704122.11,290232.684246,2410676.97,148718.498961,138850,16.209
1743724800000,2025-04-04 00:00:00,ETC/USDT,16.226,16.5,15.798,16.286,7190922.85,443598.035488,3734614.67,230379.179849,210883,16.211
1743638400000,2025-04-03 00:00:00,ETC/USDT,16.137,17.015,15.591,16.23,9928088.74,612770.09688,5307057.11,327493.797757,298426,16.208
1743552000000,2025-04-02 00:00:00,ETC/USDT,16.914,17.344,15.923,16.137,7349022.67,442318.958582,3864537.47,232601.226018,216811,16.617
1743465600000,2025-04-01 00:00:00,ETC/USDT,16.77,17.279,16.678,16.912,6558145.53,387084.826158,3411640.86,201360.078878,191547,16.943
1743379200000,2025-03-31 00:00:00,ETC/USDT,16.52,16.979,16.4,16.77,6746691.26,404548.898189,3524605.81,211347.032262,199883,16.678
1743292800000,2025-03-30 00:00:00,ETC/USDT,16.629,16.876,16.4,16.522,4402101.7,263401.768038,2251810.02,134733.004289,128458,16.713
1743206400000,2025-03-29 00:00:00,ETC/USDT,17.151,17.268,16.45,16.629,4106387.21,243828.298258,2114787.64,125565.897906,123839,16.845
1743120000000,2025-03-28 00:00:00,ETC/USDT,17.803,17.957,17,17.151,6699643.79,388183.746845,3468878.34,201001.191316,196126,17.263
1743033600000,2025-03-27 00:00:00,ETC/USDT,18.01,18.325,17.709,17.809,7290584.37,403960.152015,3775313.46,209173.230645,213404,18.049
1742947200000,2025-03-26 00:00:00,ETC/USDT,18.422,18.677,17.786,18.012,7568764.3,413465.708783,3920599.39,214162.702435,221483,18.308
1742860800000,2025-03-25 00:00:00,ETC/USDT,18.31,18.68,18.028,18.424,6506930.92,354661.589225,3333289.55,181673.768767,189579,18.347
1742774400000,2025-03-24 00:00:00,ETC/USDT,17.825,18.43,17.656,18.311,6389579.53,350826.677392,3304555.33,181430.300906,186621,18.214
1742688000000,2025-03-23 00:00:00,ETC/USDT,17.666,17.845,17.528,17.812,3867844.73,218422.420718,1960789.24,110727.190745,113300,17.708
1742601600000,2025-03-22 00:00:00,ETC/USDT,17.706,18.014,17.616,17.668,3973174.79,222541.215921,2028675.23,113623.91553,116868,17.853
1742515200000,2025-03-21 00:00:00,ETC/USDT,17.895,18.007,17.513,17.707,5795147.08,326669.980125,2987537.21,168410.713921,169146,17.74
1742428800000,2025-03-20 00:00:00,ETC/USDT,18.537,18.634,17.604,17.898,6464155.8,357222.242884,3376746.6,186591.987721,189433,18.098
1742342400000,2025-03-19 00:00:00,ETC/USDT,17.695,18.597,17.69,18.542,6587276.54,361760.221915,3472597.72,190681.611698,192080,18.212
1742256000000,2025-03-18 00:00:00,ETC/USDT,17.829,17.845,17.246,17.692,5689294.58,325088.441442,2953959.06,168792.358105,165380,17.501
1742169600000,2025-03-17 00:00:00,ETC/USDT,17.47,18.169,17.45,17.83,5540257.42,310305.165064,2891177.88,161932.041059,160369,17.855
1742083200000,2025-03-16 00:00:00,ETC/USDT,17.942,18.076,17.191,17.47,4735633.41,268822.633748,2450426.59,139114.240888,138152,17.619
1741996800000,2025-03-15 00:00:00,ETC/USDT,18.022,18.24,17.843,17.944,4153752.81,230796.448374,2151085.42,119522.300696,121093,17.997
1741910400000,2025-03-14 00:00:00,ETC/USDT,17.898,18.493,17.829,18.021,5390823.9,297681.891783,2809248.18,155120.929396,156966,18.11
1741824000000,2025-03-13 00:00:00,ETC/USDT,17.977,18.163,17.389,17.898,5775719.71,324597.755498,3041099.29,170905.046483,168928,17.794
1741737600000,2025-03-12 00:00:00,ETC/USDT,17.872,18.355,17.275,17.982,7237788.58,407417.038777,3816648.04,214814.24763,211041,17.767
1741651200000,2025-03-11 00:00:00,ETC/USDT,17.121,18.176,17,17.873,7514128.35,428993.611314,3968944.82,226607.409639,222759,17.522
1741564800000,2025-03-10 00:00:00,ETC/USDT,17.949,18.786,17,17.116,7118680.59,398228.374934,3709375.67,207503.192465,210058,17.889
1741478400000,2025-03-09 00:00:00,ETC/USDT,20.23,20.484,17.658,17.949,5349560.94,284027.952817,2773530.29,147319.356603,155637,18.867
1741392000000,2025-03-08 00:00:00,ETC/USDT,20.406,20.621,19.491,20.233,5644239.41,282487.785889,2917070.29,145997.566359,164718,19.984
1741305600000,2025-03-07 00:00:00,ETC/USDT,19.966,21.247,19.195,20.406,8484731.26,412641.279583,4492170.49,218495.67327,247010,20.569
1741219200000,2025-03-06 00:00:00,ETC/USDT,20.496,21.395,19.831,19.974,6811126.85,333337.478171,3600141.21,176185.960754,197784,20.438
1741132800000,2025-03-05 00:00:00,ETC/USDT,18.951,20.874,18.819,20.494,7106793.57,361607.754938,3794684.53,193126.724241,206563,19.673
1741046400000,2025-03-04 00:00:00,ETC/USDT,18.708,19.209,17.687,18.944,9939978.88,536971.06063,5353626.78,289175.6034,289650,18.516
1740960000000,2025-03-03 00:00:00,ETC/USDT,20.996,21.039,18.45,18.705,10092007.78,505232.518905,5430289.99,271731.775237,294946,19.99
1740873600000,2025-03-02 00:00:00,ETC/USDT,19.056,21.297,18.853,20.997,8208988.27,409028.765109,4405506.4,219247.044858,240241,20.105
1740787200000,2025-03-01 00:00:00,ETC/USDT,19.565,19.794,18.819,19.049,5858193.92,303420.108575,3038907.51,157375.299099,171453,19.31
1740700800000,2025-02-28 00:00:00,ETC/USDT,18.722,19.618,17.621,19.573,10043002.38,537334.969232,5330478.78,285054.088405,291709,18.709
1740614400000,2025-02-27 00:00:00,ETC/USDT,18.769,19.177,18.254,18.721,8479283.36,449069.170058,4411929.8,233639.579715,248681,18.883
1740528000000,2025-02-26 00:00:00,ETC/USDT,18.883,19.196,18.073,18.769,7699124.98,408659.265233,3977205.69,211098.002343,225439,18.842
1740441600000,2025-02-25 00:00:00,ETC/USDT,18.636,19.115,17.37,18.883,10893410.76,590962.890588,5713971.59,309973.900728,320759,18.438
1740355200000,2025-02-24 00:00:00,ETC/USDT,20.754,20.9,18.352,18.634,6643753.96,338118.504451,3425282.89,174373.372464,193731,19.659
1740268800000,2025-02-23 00:00:00,ETC/USDT,20.464,21.054,20.429,20.753,4899586.19,236796.93902,2480192.07,119866.350069,142799,20.691
1740182400000,2025-02-22 00:00:00,ETC/USDT,20.201,20.787,20.045,20.465,6263833.92,307720.613841,3209488.72,157686.997312,182738,20.356
1740096000000,2025-02-21 00:00:00,ETC/USDT,20.928,21.618,19.877,20.201,6963336.15,335300.354052,3585723.85,172693.373132,203688,20.777
1740009600000,2025-02-20 00:00:00,ETC/USDT,21.171,21.614,20.68,20.936,6176314.61,293295.458596,3162999.24,150196.939015,180141,21.06
1739923200000,2025-02-19 00:00:00,ETC/USDT,20.169,21.294,19.794,21.175,5809506.77,281531.000595,2972769.61,144089.85042,169536,20.642
1739836800000,2025-02-18 00:00:00,ETC/USDT,20.893,20.975,19.563,20.177,6230633.93,308938.179736,3180992.18,157709.064671,181639,20.173
1739750400000,2025-02-17 00:00:00,ETC/USDT,20.445,21.59,20.117,20.895,6149269.46,295318.052644,3153330.84,151424.644113,179500,20.826
1739664000000,2025-02-16 00:00:00,ETC/USDT,20.821,20.922,20.278,20.446,4814456,233797.477291,2452130.36,119078.715663,140229,20.593
1739577600000,2025-02-15 00:00:00,ETC/USDT,21.383,21.538,20.642,20.806,5925862.13,280518.76661,3041421.89,143956.86723,173294,21.126
1739491200000,2025-02-14 00:00:00,ETC/USDT,21.141,21.937,21.011,21.385,6745641.61,315714.033666,3482567.73,162989.598608,196162,21.367
1739404800000,2025-02-13 00:00:00,ETC/USDT,21.379,21.585,20.785,21.142,6498661.06,306852.75039,3339920.64,157698.740455,189977,21.179
1739318400000,2025-02-12 00:00:00,ETC/USDT,20.232,21.695,19.79,21.38,6556127.04,318204.661467,3384452.73,164242.704195,191505,20.611
1739232000000,2025-02-11 00:00:00,ETC/USDT,20.694,21.368,19.854,20.238,6098206.94,294375.233914,3100977.3,149692.179693,177905,20.724
1739145600000,2025-02-10 00:00:00,ETC/USDT,20.163,20.862,19.635,20.693,6704421.38,328054.429392,3429685.41,167805.489627,196302,20.439
1739059200000,2025-02-09 00:00:00,ETC/USDT,20.124,20.528,19.336,20.164,5064399.52,250569.240483,2586458.82,127960.386457,148364,20.213
1738972800000,2025-02-08 00:00:00,ETC/USDT,19.807,20.271,19.571,20.124,5360992.46,269848.809385,2751778.92,138518.45713,157348,19.867
1738886400000,2025-02-07 00:00:00,ETC/USDT,19.669,20.866,19.267,19.808,7179067.85,358053.205142,3718921.49,185460.104267,210637,20.055
1738800000000,2025-02-06 00:00:00,ETC/USDT,20.681,21.263,19.556,19.686,6967716,341204.95316,3570711.2,174902.690403,203516,20.434
1738713600000,2025-02-05 00:00:00,ETC/USDT,20.666,21.479,20.401,20.687,7549615.69,361913.512776,3822355.27,183243.527935,220651,20.862
1738627200000,2025-02-04 00:00:00,ETC/USDT,22.054,22.482,20.169,20.648,8480160.23,402564.02144,4301778.26,204181.67335,249184,21.078
1738540800000,2025-02-03 00:00:00,ETC/USDT,22.551,22.56,18.991,22.053,13009960.57,634258.88536,6794693.59,331388.47686,334100,20.547
1738454400000,2025-02-02 00:00:00,ETC/USDT,25.122,25.369,22.034,22.515,10415739.11,428291.898688,5246957.53,215731.859152,147440,24.345
1738368000000,2025-02-01 00:00:00,ETC/USDT,26.817,27.368,25,25.122,8443483.85,320878.734577,4252140.38,161583.248872,117114,26.333
1738281600000,2025-01-31 00:00:00,ETC/USDT,26.27,27.735,25.923,26.82,9477255.6,354554.892683,4809531.46,179934.154267,131329,26.738
1738195200000,2025-01-30 00:00:00,ETC/USDT,25.526,26.675,25.347,26.274,11536848.2,439650.762496,5809600.39,221389.85799,159986,26.243
1738108800000,2025-01-29 00:00:00,ETC/USDT,24.97,25.996,24.827,25.535,10846886.93,426154.732511,5490450.85,215710.385417,150797,25.454
1738022400000,2025-01-28 00:00:00,ETC/USDT,25.991,26.278,24.651,24.971,11239060.83,436978.85726,5679941.21,220838.822062,155681,25.724
1737936000000,2025-01-27 00:00:00,ETC/USDT,26.192,26.684,24.623,26.006,16549299.5,648311.490332,8447462.14,330945.627199,229206,25.533
1737849600000,2025-01-26 00:00:00,ETC/USDT,27.047,27.121,26.091,26.196,8765821.35,326486.445363,4421284.94,164670.532926,122742,26.849
1737763200000,2025-01-25 00:00:00,ETC/USDT,27.376,27.546,26.648,27.039,9351855.27,345755.671139,4723947.31,174651.635624,129909,27.048
1737676800000,2025-01-24 00:00:00,ETC/USDT,29.03,29.24,27.279,27.386,12827718.19,454328.297038,6561616.72,232420.242671,175891,28.24
1737590400000,2025-01-23 00:00:00,ETC/USDT,26.834,29.227,26.644,28.991,13166354.12,476469.733946,6723095.45,243209.388723,182459,27.654
1737504000000,2025-01-22 00:00:00,ETC/USDT,27.121,27.707,26.426,26.819,11974703.63,444917.8911,6066260.63,225397.511803,166785,26.916
1737417600000,2025-01-21 00:00:00,ETC/USDT,25.797,27.833,24.94,27.126,16192420.04,618303.89649,8239948.72,314624.377205,224826,26.212
1737331200000,2025-01-20 00:00:00,ETC/USDT,25.419,27.972,24.735,25.786,23376191.2,889029.090523,12125326.31,461086.2448,328194,26.307
1737244800000,2025-01-19 00:00:00,ETC/USDT,26.933,28.083,24.943,25.451,19388501.06,728692.724677,10006194.8,376008.694218,269226,26.636
1737158400000,2025-01-18 00:00:00,ETC/USDT,28.267,28.531,26.359,26.937,14527529.02,537521.01167,7418178.66,274476.369364,201340,27.036
1737072000000,2025-01-17 00:00:00,ETC/USDT,26.706,28.634,26.695,28.266,12510688.4,449140.947813,6357537.64,228237.00811,173649,27.859
1736985600000,2025-01-16 00:00:00,ETC/USDT,27.131,27.335,26.038,26.696,12630704.38,472382.892104,6406234.14,239602.205968,175297,26.74
1736899200000,2025-01-15 00:00:00,ETC/USDT,25.406,27.166,24.889,27.135,11753402.64,455106.82493,5973867.06,231281.101071,162675,25.839
1736812800000,2025-01-14 00:00:00,ETC/USDT,24.585,25.531,24.438,25.395,10377532.32,415060.248908,5294369.49,211763.418943,143999,25.005
1736726400000,2025-01-13 00:00:00,ETC/USDT,25.272,25.831,22.905,24.586,12509236.08,518595.124575,6401747.96,265382.405837,174005,24.133
1736640000000,2025-01-12 00:00:00,ETC/USDT,25.555,25.782,24.986,25.249,6743203.03,264839.924835,3388345.55,133078.302836,93663,25.462
1736553600000,2025-01-11 00:00:00,ETC/USDT,25.668,25.926,25.136,25.566,6862470.87,269876.869473,3494946.24,137438.282934,95263,25.429
1736467200000,2025-01-10 00:00:00,ETC/USDT,24.873,25.914,24.804,25.666,11004712.67,433068.823917,5612310.42,220864.347588,152895,25.413
1736380800000,2025-01-09 00:00:00,ETC/USDT,25.268,25.619,24.336,24.876,11352976.55,452524.88237,5813295.91,231718.461936,157577,25.09
1736294400000,2025-01-08 00:00:00,ETC/USDT,25.906,26.311,24.258,25.265,12247833.61,481082.513685,6259151.13,245840.159745,169993,25.463
1736208000000,2025-01-07 00:00:00,ETC/USDT,28.672,28.806,25.814,25.879,9987438.03,364288.524361,5061796.28,184665.397043,139564,27.459
1736121600000,2025-01-06 00:00:00,ETC/USDT,28.133,29.245,27.706,28.677,9735212.18,342496.132896,4943758.98,173925.997422,135792,28.427
1736035200000,2025-01-05 00:00:00,ETC/USDT,28.362,28.608,27.434,28.126,7187007.81,256649.763022,3649029.94,130310.255473,99899,28.004
1735948800000,2025-01-04 00:00:00,ETC/USDT,28.445,28.872,27.862,28.353,7506915.16,265189.315527,3813818.26,134729.536632,104132,28.308
1735862400000,2025-01-03 00:00:00,ETC/USDT,26.903,28.479,26.595,28.445,8782446.72,317872.663003,4479462.24,162114.197561,121894,27.644
1735776000000,2025-01-02 00:00:00,ETC/USDT,25.806,27.055,25.798,26.906,10183984.69,382648.974022,5143967.28,193285.110775,141519,26.617
1735689600000,2025-01-01 00:00:00,ETC/USDT,25.065,26.016,24.655,25.806,6879659.01,272781.011911,3457671.14,137091.682171,95398,25.224
1735603200000,2024-12-31 00:00:00,ETC/USDT,25.433,26.025,24.812,25.055,9303028.99,367294.036477,4714653.87,186140.180109,130082,25.331
1735516800000,2024-12-30 00:00:00,ETC/USDT,25.542,26.342,24.824,25.436,9402270.15,365980.575712,4761402.45,185339.969391,131317,25.694
1735430400000,2024-12-29 00:00:00,ETC/USDT,26.577,26.706,25.256,25.539,6475651.48,247137.977637,3240797.16,123686.053355,89713,26.207
1735344000000,2024-12-28 00:00:00,ETC/USDT,25.994,26.746,25.742,26.566,7008091.88,267883.32707,3550431.44,135719.177548,97661,26.163
1735257600000,2024-12-27 00:00:00,ETC/USDT,25.848,27.221,25.74,25.985,8759979.43,333118.917912,4408090.07,167613.532666,121206,26.3
1735171200000,2024-12-26 00:00:00,ETC/USDT,27.309,27.507,25.513,25.848,9170193.5,349915.879965,4631137.75,176717.600237,126805,26.214
1735084800000,2024-12-25 00:00:00,ETC/USDT,27.938,28.274,26.911,27.324,9094386.14,330535.648703,4602031.51,167260.656228,126859,27.516
1734998400000,2024-12-24 00:00:00,ETC/USDT,27.561,28.403,26.721,27.925,10724584.6,389220.651291,5466809.84,198386.227092,149813,27.56
1734912000000,2024-12-23 00:00:00,ETC/USDT,25.981,27.977,25.419,27.567,11937360.84,450467.94026,6021478.83,227209.450515,165999,26.51
1734825600000,2024-12-22 00:00:00,ETC/USDT,26.056,26.733,25.278,25.972,10876670.49,416673.159712,5546546.32,212474.32151,150576,26.106
1734739200000,2024-12-21 00:00:00,ETC/USDT,27.445,28.566,25.651,26.015,12014618.16,443117.155519,6290048.81,231901.492051,166413,27.135
1734652800000,2024-12-20 00:00:00,ETC/USDT,26.727,27.622,23.531,27.436,16611980.86,630929.266788,8924225.81,339000.755617,230048,26.363
1734566400000,2024-12-19 00:00:00,ETC/USDT,29.387,29.965,26.003,26.727,16416027.03,572281.368169,8730445.5,304282.201001,227955,28.722
1734480000000,2024-12-18 00:00:00,ETC/USDT,32.509,32.656,29.218,29.424,12833488.36,409339.700524,6709124.97,214058.20781,178518,31.374
1734393600000,2024-12-17 00:00:00,ETC/USDT,33.212,33.992,32.039,32.448,11652571.53,351147.888363,6081377.14,183262.347471,163425,33.188
1734307200000,2024-12-16 00:00:00,ETC/USDT,33.796,35.096,32.086,33.211,13163265.94,392621.748035,6913729.43,206199.73204,183205,33.537
1734220800000,2024-12-15 00:00:00,ETC/USDT,32.567,33.915,32.179,33.767,9433489.46,286637.189615,4925295.33,149656.64971,130783,32.913
1734134400000,2024-12-14 00:00:00,ETC/USDT,34.006,34.293,31.931,32.556,10397817.89,313825.236835,5394430.27,162810.700609,144853,33.146
1734048000000,2024-12-13 00:00:00,ETC/USDT,33.825,34.813,33.08,34.006,12133878.57,356649.334924,6334728.68,186202.289822,168041,34.024
1733961600000,2024-12-12 00:00:00,ETC/USDT,33.499,35.235,33.297,33.809,13073876.12,380852.226328,6880568.56,200420.132108,182662,34.334
1733875200000,2024-12-11 00:00:00,ETC/USDT,30.197,34.125,28.859,33.502,13153564.55,415324.323371,6923102.36,218534.09572,182637,31.765
1733788800000,2024-12-10 00:00:00,ETC/USDT,31.36,32.198,28.77,30.196,16418269.75,535167.229592,8735051.17,284711.241815,229571,30.702
1733702400000,2024-12-09 00:00:00,ETC/USDT,37.097,37.134,30.2,31.377,12663990.16,371289.063918,6695038.9,196449.234796,175256,34.195
1733616000000,2024-12-08 00:00:00,ETC/USDT,37.41,37.679,36,37.077,9398070.7,255262.439152,4866428.14,132169.993114,132190,36.819
1733529600000,2024-12-07 00:00:00,ETC/USDT,38.285,38.726,36.808,37.471,10827279.79,289006.789984,5671894.14,151394.583777,150695,37.465
1733443200000,2024-12-06 00:00:00,ETC/USDT,35.642,39.94,34.225,38.269,12763503.88,345060.469721,6823199.78,184472.0451,177360,37.049
1733356800000,2024-12-05 00:00:00,ETC/USDT,37.711,38.024,35.158,35.709,14886560.34,405097.544657,8046979.01,218959.798186,206701,36.755
1733270400000,2024-12-04 00:00:00,ETC/USDT,34.722,38.885,34.506,37.721,15305609.25,418132.868916,8175011.97,223324.737386,210974,36.63
1733184000000,2024-12-03 00:00:00,ETC/USDT,33.888,35.298,31.543,34.694,15679849.73,468625.753002,8481751.89,253517.483203,219172,33.478
1733097600000,2024-12-02 00:00:00,ETC/USDT,33.303,35.323,31.382,33.888,18084908.29,545269.565657,9827969.74,296309.730868,257460,33.183
1733011200000,2024-12-01 00:00:00,ETC/USDT,32.706,33.646,31.968,33.317,12876115.4,395978.008074,6786211.44,208695.32076,180680,32.521
1732924800000,2024-11-30 00:00:00,ETC/USDT,31.935,33.969,31.651,32.696,12993084,395547.683839,6889579.39,209749.949592,181140,32.853
1732838400000,2024-11-29 00:00:00,ETC/USDT,31.924,32.51,31.586,31.938,10301525.62,323857.241649,5313576.69,167038.179005,145732,31.809
1732752000000,2024-11-28 00:00:00,ETC/USDT,32.883,33.199,31.309,31.917,11963367.27,374039.441999,6380489.24,199428.447051,165668,31.987
1732665600000,2024-11-27 00:00:00,ETC/USDT,28.34,33.287,27.817,32.883,14753343.51,495212.505299,7921997.66,265825.211772,205242,29.831
1732579200000,2024-11-26 00:00:00,ETC/USDT,29.754,30.411,27.383,28.335,15938669.24,554544.349715,8539120.24,297052.485625,223955,28.766
1732492800000,2024-11-25 00:00:00,ETC/USDT,28.856,31.953,27.721,29.777,16230116.06,541855.564642,8714300.56,290898.02294,227390,29.993
1732406400000,2024-11-24 00:00:00,ETC/USDT,30.024,30.688,27.193,28.849,13379554.78,460577.146294,7142322.87,245885.264862,188610,29.086
1732320000000,2024-11-23 00:00:00,ETC/USDT,28.526,31.31,28.351,30.024,15751104.99,528956.118823,8517268.02,285988.699689,220827,29.788
1732233600000,2024-11-22 00:00:00,ETC/USDT,27.348,28.714,26.816,28.528,14819861.51,531303.460059,7867967.45,282069.292933,207998,27.897
1732147200000,2024-11-21 00:00:00,ETC/USDT,25.401,28.787,24.955,27.349,15293984.99,567574.176117,8139789.14,301975.376167,221264,26.968
1732060800000,2024-11-20 00:00:00,ETC/USDT,26.165,30,25.011,25.402,12748367.93,492820.482031,6863651.89,265323.606769,179983,25.876
