date,symbol,strategy,current_price,predicted_price,next_price,investment_made,capital_before,capital_invested,capital_after,capital_gained,return_pct
2025-06-18,ZRX/USDT,PolynomialRegression_degree_6,0.22,0.22,0.22,No,984.94,0.0,984.94,0.0,0.0
2025-06-19,ZRX/USDT,PolynomialRegression_degree_6,0.22,0.22,0.22,No,984.94,0.0,984.94,0.0,0.0
2025-06-20,ZRX/USDT,PolynomialRegression_degree_6,0.22,0.22,0.21,Yes,984.94,984.94,942.52,-42.43,-0.0431
2025-06-12,ZRX/USDT,PolynomialRegression_degree_7,0.24,0.24,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,PolynomialRegression_degree_7,0.23,0.24,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,PolynomialRegression_degree_7,0.23,0.24,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,PolynomialRegression_degree_7,0.23,0.24,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,PolynomialRegression_degree_7,0.23,0.23,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-17,ZRX/USDT,PolynomialRegression_degree_7,0.22,0.23,0.22,Yes,977.48,977.48,984.94,7.47,0.0076
2025-06-18,ZRX/USDT,PolynomialRegression_degree_7,0.22,0.22,0.22,No,984.94,0.0,984.94,0.0,0.0
2025-06-19,ZRX/USDT,PolynomialRegression_degree_7,0.22,0.22,0.22,No,984.94,0.0,984.94,0.0,0.0
2025-06-20,ZRX/USDT,PolynomialRegression_degree_7,0.22,0.22,0.21,Yes,984.94,984.94,942.52,-42.43,-0.0431
2025-06-12,ZRX/USDT,PolynomialRegression_degree_8,0.24,0.25,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,PolynomialRegression_degree_8,0.23,0.24,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,PolynomialRegression_degree_8,0.23,0.24,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,PolynomialRegression_degree_8,0.23,0.24,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,PolynomialRegression_degree_8,0.23,0.23,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-17,ZRX/USDT,PolynomialRegression_degree_8,0.22,0.23,0.22,Yes,977.48,977.48,984.94,7.47,0.0076
2025-06-18,ZRX/USDT,PolynomialRegression_degree_8,0.22,0.22,0.22,Yes,984.94,984.94,978.79,-6.15,-0.0062
2025-06-19,ZRX/USDT,PolynomialRegression_degree_8,0.22,0.22,0.22,No,978.79,0.0,978.79,0.0,0.0
2025-06-20,ZRX/USDT,PolynomialRegression_degree_8,0.22,0.22,0.21,Yes,978.79,978.79,936.63,-42.16,-0.0431
2025-06-12,ZRX/USDT,PolynomialRegression_degree_9,0.24,0.25,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,PolynomialRegression_degree_9,0.23,0.24,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,PolynomialRegression_degree_9,0.23,0.24,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,PolynomialRegression_degree_9,0.23,0.24,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,PolynomialRegression_degree_9,0.23,0.23,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-17,ZRX/USDT,PolynomialRegression_degree_9,0.22,0.22,0.22,Yes,977.48,977.48,984.94,7.47,0.0076
2025-06-18,ZRX/USDT,PolynomialRegression_degree_9,0.22,0.22,0.22,No,984.94,0.0,984.94,0.0,0.0
2025-06-19,ZRX/USDT,PolynomialRegression_degree_9,0.22,0.22,0.22,No,984.94,0.0,984.94,0.0,0.0
2025-06-20,ZRX/USDT,PolynomialRegression_degree_9,0.22,0.22,0.21,Yes,984.94,984.94,942.52,-42.43,-0.0431
2025-06-12,ZRX/USDT,PolynomialRegression_degree_10,0.24,0.25,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,PolynomialRegression_degree_10,0.23,0.24,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,PolynomialRegression_degree_10,0.23,0.24,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,PolynomialRegression_degree_10,0.23,0.23,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,PolynomialRegression_degree_10,0.23,0.23,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-17,ZRX/USDT,PolynomialRegression_degree_10,0.22,0.22,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-18,ZRX/USDT,PolynomialRegression_degree_10,0.22,0.22,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-19,ZRX/USDT,PolynomialRegression_degree_10,0.22,0.22,0.22,No,977.48,0.0,977.48,0.0,0.0
2025-06-20,ZRX/USDT,PolynomialRegression_degree_10,0.22,0.22,0.21,Yes,977.48,977.48,935.37,-42.11,-0.0431
2025-06-12,ZRX/USDT,Buy and Hold,0.24,0.24,0.23,Yes,1000.0,1000.0,977.48,-22.52,-0.0225
2025-06-13,ZRX/USDT,Buy and Hold,0.23,0.23,0.23,Yes,977.48,977.48,969.4,-8.07,-0.0083
2025-06-14,ZRX/USDT,Buy and Hold,0.23,0.23,0.23,Yes,969.4,969.4,975.35,5.95,0.0061
2025-06-15,ZRX/USDT,Buy and Hold,0.23,0.23,0.23,Yes,975.35,975.35,977.48,2.12,0.0022
2025-06-16,ZRX/USDT,Buy and Hold,0.23,0.23,0.22,Yes,977.48,977.48,945.6,-31.87,-0.0326
2025-06-17,ZRX/USDT,Buy and Hold,0.22,0.22,0.22,Yes,945.6,945.6,952.83,7.22,0.0076
2025-06-18,ZRX/USDT,Buy and Hold,0.22,0.22,0.22,Yes,952.83,952.83,946.88,-5.95,-0.0062
2025-06-19,ZRX/USDT,Buy and Hold,0.22,0.22,0.22,Yes,946.88,946.88,917.55,-29.32,-0.031
2025-06-20,ZRX/USDT,Buy and Hold,0.22,0.22,0.21,Yes,917.55,917.55,878.03,-39.52,-0.0431
